mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	3.0	-1	3/4	3/4	0					firstMeasure	2
2	2	3	2.0	-1	2/4	1/2	0						3
3	3	5	3.0	-1	3/4	3/4	0			double			4
4	4	8	2.0	-1	2/4	1/2	0						5
5	5	10	3.0	-1	3/4	3/4	0						6
6	6	13	4.0	-1	4/4	1	0			double			7
7	7	17	3.0	-1	3/4	3/4	0						8
8	8	20	3.0	-1	3/4	3/4	0						9
9	9	23	2.0	-1	2/4	1/2	0			double			10
10	10	25	3.0	-1	3/4	3/4	0						11
11	11	28	2.0	-1	2/4	1/2	0						12
12	12	30	3.0	-1	3/4	3/4	0						13
13	13	33	3.0	-1	3/4	3/4	0						14
14	14	36	2.0	-1	2/4	1/2	0						15
15	15	38	3.0	-1	3/4	3/4	0						16
16	16	41	3.0	-1	3/4	3/4	0			double		lastMeasure	-1
