mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	16/3	16/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	32		articStaccatoAbove							
3	3	17/3	17/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	33		articStaccatoAbove							
3	3	6	6	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	34		articStaccatoAbove							
3	3	19/3	19/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	35		articStaccatoAbove							
3	3	20/3	20/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	36		articStaccatoAbove							
3	3	7	7	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	37		articTenutoAbove							
4	4	8	8	0.3333333333333333	0	0	Chord	2/4	1	1	1/12	1/8	2/3	38									
4	4	25/3	25/3	0.3333333333333333	1/12	1/12	Chord	2/4	1	1	1/12	1/8	2/3	39		articStaccatoAbove							
4	4	26/3	26/3	0.3333333333333333	1/6	1/6	Chord	2/4	1	1	1/12	1/8	2/3	40		articStaccatoAbove							
4	4	9	9	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	41		articTenutoAbove							
4	4	8	8	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	42									
4	4	8	8	0.3333333333333333	0	0	Chord	2/4	2	1	1/12	1/8	2/3	43									
4	4	25/3	25/3	0.3333333333333333	1/12	1/12	Chord	2/4	2	1	1/12	1/8	2/3	44		articStaccatoAbove							
4	4	26/3	26/3	0.3333333333333333	1/6	1/6	Chord	2/4	2	1	1/12	1/8	2/3	45		articStaccatoAbove							
4	4	9	9	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	46		articTenutoAbove							
4	4	8	8	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	47									
5	5	10	10	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	48									
5	5	31/3	31/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	49		articStaccatoAbove							
5	5	32/3	32/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	50		articStaccatoAbove							
5	5	11	11	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	51		articStaccatoAbove							
5	5	34/3	34/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	52		articStaccatoAbove							
5	5	35/3	35/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	53		articStaccatoAbove							
5	5	12	12	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	54		articTenutoAbove							
5	5	10	10	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	55									
5	5	31/3	31/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	56		articStaccatoAbove							
5	5	32/3	32/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	57		articStaccatoAbove							
5	5	11	11	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	58		articStaccatoAbove							
5	5	34/3	34/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	59		articStaccatoAbove							
5	5	35/3	35/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	60		articStaccatoAbove							
5	5	12	12	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	61		articTenutoAbove							
6	6	13	13	0.3333333333333333	0	0	Chord	4/4	1	1	1/12	1/8	2/3	62									
6	6	40/3	40/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	63		articStaccatoAbove							
6	6	41/3	41/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	64		articStaccatoAbove							
6	6	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	65		articTenutoAbove							
6	6	15	15	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	66									
6	6	46/3	46/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	67		articStaccatoAbove							
6	6	47/3	47/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	68		articStaccatoAbove							
6	6	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69		articTenutoAbove							
6	6	13	13	0.3333333333333333	0	0	Chord	4/4	2	1	1/12	1/8	2/3	70									
6	6	40/3	40/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	71		articStaccatoAbove							
6	6	41/3	41/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	72		articStaccatoAbove							
6	6	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73		articTenutoAbove							
6	6	15	15	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12	1/8	2/3	74									
6	6	46/3	46/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	75		articStaccatoAbove							
6	6	47/3	47/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	76		articStaccatoAbove							
6	6	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	77		articTenutoAbove							
7	7	17	17	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	78									
7	7	52/3	52/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	79									0
7	7	53/3	53/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	80									
7	7	18	18	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	81									
7	7	55/3	55/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	82									1
7	7	56/3	56/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	83									
7	7	19	19	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	84		articAccentAbove							
7	7	17	17	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	85									
7	7	52/3	52/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	86									2
7	7	53/3	53/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	87									
7	7	18	18	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	88									
7	7	55/3	55/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	89									3
7	7	56/3	56/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	90									
7	7	19	19	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	91		articAccentAbove							
8	8	20	20	0.0	0	0	Dynamic	3/4	1	1	0				f								
8	8	20	20	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	92									
8	8	61/3	61/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	93		articStaccatoAbove							
8	8	62/3	62/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	94		articStaccatoAbove							
8	8	21	21	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	95		articStaccatoAbove							
8	8	64/3	64/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	96		articStaccatoAbove							
8	8	65/3	65/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	97		articStaccatoAbove							
8	8	22	22	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	98		articTenutoAbove							
8	8	20	20	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	99									
8	8	61/3	61/3	0.0	1/12	1/12	StaffText	3/4	2	1	0						sempre marcato						
8	8	61/3	61/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	100		articStaccatoAbove							
8	8	62/3	62/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	101		articStaccatoAbove							
8	8	21	21	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	102		articStaccatoAbove							
8	8	64/3	64/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	103		articStaccatoAbove							
8	8	65/3	65/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	104		articStaccatoAbove							
8	8	22	22	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	105		articTenutoBelow							
9	9	23	23	0.3333333333333333	0	0	Chord	2/4	1	1	1/12	1/8	2/3	106									
9	9	24	24	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	107		articTenutoAbove							
9	9	23	23	0.3333333333333333	0	0	Chord	2/4	1	2	1/12	1/8	2/3	108									
9	9	70/3	70/3	0.3333333333333333	1/12	1/12	Chord	2/4	1	2	1/12	1/8	2/3	109		articStaccatoAbove							
9	9	71/3	71/3	0.3333333333333333	1/6	1/6	Chord	2/4	1	2	1/12	1/8	2/3	110		articStaccatoAbove							
9	9	23	23	0.3333333333333333	0	0	Chord	2/4	2	1	1/12	1/8	2/3	111									
9	9	70/3	70/3	0.3333333333333333	1/12	1/12	Chord	2/4	2	1	1/12	1/8	2/3	112		articStaccatoAbove							
9	9	71/3	71/3	0.3333333333333333	1/6	1/6	Chord	2/4	2	1	1/12	1/8	2/3	113		articStaccatoAbove							
9	9	24	24	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	114		articTenutoAbove							
9	9	23	23	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	115									
10	10	25	25	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	116									
10	10	76/3	76/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	117		articStaccatoAbove							
10	10	77/3	77/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	118		articStaccatoAbove							
10	10	26	26	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	119		articStaccatoAbove							
10	10	79/3	79/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	120		articStaccatoAbove							
10	10	80/3	80/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	121		articStaccatoAbove							
10	10	27	27	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	122		articTenutoAbove							
10	10	25	25	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	123									
10	10	76/3	76/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	124		articStaccatoAbove							
10	10	77/3	77/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	125		articStaccatoAbove							
10	10	26	26	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	126		articStaccatoAbove							
10	10	79/3	79/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	127		articStaccatoAbove							
10	10	80/3	80/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	128		articStaccatoAbove							
10	10	27	27	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	129		articTenutoAbove							
11	11	28	28	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	130									
11	11	28	28	0.3333333333333333	0	0	Chord	2/4	1	2	1/12	1/8	2/3	131									
11	11	85/3	85/3	0.3333333333333333	1/12	1/12	Chord	2/4	1	2	1/12	1/8	2/3	132		articStaccatoAbove							
11	11	86/3	86/3	0.3333333333333333	1/6	1/6	Chord	2/4	1	2	1/12	1/8	2/3	133		articStaccatoAbove							
11	11	29	29	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	134		articTenutoAbove							
11	11	28	28	0.3333333333333333	0	0	Chord	2/4	2	1	1/12	1/8	2/3	135									
11	11	85/3	85/3	0.3333333333333333	1/12	1/12	Chord	2/4	2	1	1/12	1/8	2/3	136		articStaccatoAbove							
11	11	86/3	86/3	0.3333333333333333	1/6	1/6	Chord	2/4	2	1	1/12	1/8	2/3	137		articStaccatoAbove							
11	11	29	29	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	138		articTenutoAbove							
11	11	28	28	0.5	0	0	Chord	2/4	2	2	1/8	1/8	1	139									
12	12	30	30	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	140									
12	12	91/3	91/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	141		articStaccatoAbove							
12	12	92/3	92/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	142		articStaccatoAbove							
12	12	31	31	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	143		articStaccatoAbove							
12	12	94/3	94/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	144		articStaccatoAbove							
12	12	95/3	95/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	145		articStaccatoAbove							
12	12	32	32	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	146		articStaccatoAbove							
12	12	97/3	97/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	147		articStaccatoAbove							
12	12	98/3	98/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	148		articStaccatoAbove							
12	12	30	30	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	149									
12	12	91/3	91/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	150		articStaccatoAbove							
12	12	92/3	92/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	151		articStaccatoAbove							
12	12	31	31	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	152		articStaccatoAbove							
12	12	94/3	94/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	153		articStaccatoAbove							
12	12	95/3	95/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	154		articStaccatoAbove							
12	12	32	32	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	155		articStaccatoAbove							
12	12	97/3	97/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	156		articStaccatoAbove							
12	12	98/3	98/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	157		articStaccatoAbove							
13	13	34	34	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	158									
13	13	33	33	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	159		articTenutoAbove							
13	13	34	34	0.3333333333333333	1/4	1/4	Chord	3/4	1	2	1/12	1/8	2/3	160									
13	13	103/3	103/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	2	1/12	1/8	2/3	161		articStaccatoAbove							
13	13	104/3	104/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	2	1/12	1/8	2/3	162		articStaccatoAbove							
13	13	35	35	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	163		articTenutoAbove							
13	13	34	34	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	164									
13	13	33	33	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	165		articTenutoAbove							
13	13	34	34	0.3333333333333333	1/4	1/4	Chord	3/4	2	2	1/12	1/8	2/3	166									
13	13	103/3	103/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	2	1/12	1/8	2/3	167		articStaccatoAbove							
13	13	104/3	104/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	2	1/12	1/8	2/3	168		articStaccatoAbove							
13	13	35	35	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	169		articTenutoAbove							
14	14	36	36	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	170									
14	14	112/3	112/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12	1/8	2/3	171									4
14	14	113/3	113/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12	1/8	2/3	172									
14	14	36	36	0.3333333333333333	0	0	Chord	2/4	1	2	1/12	1/8	2/3	173									
14	14	109/3	109/3	0.3333333333333333	1/12	1/12	Chord	2/4	1	2	1/12	1/8	2/3	174		articStaccatoAbove							
14	14	110/3	110/3	0.3333333333333333	1/6	1/6	Chord	2/4	1	2	1/12	1/8	2/3	175		articStaccatoAbove							
14	14	37	37	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	176		articTenutoAbove							
14	14	36	36	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	177									
14	14	112/3	112/3	0.3333333333333333	1/3	1/3	Chord	2/4	2	1	1/12	1/8	2/3	178									5
14	14	113/3	113/3	0.3333333333333333	5/12	5/12	Chord	2/4	2	1	1/12	1/8	2/3	179									
14	14	36	36	0.3333333333333333	0	0	Chord	2/4	2	2	1/12	1/8	2/3	180									
14	14	109/3	109/3	0.3333333333333333	1/12	1/12	Chord	2/4	2	2	1/12	1/8	2/3	181		articStaccatoAbove							
14	14	110/3	110/3	0.3333333333333333	1/6	1/6	Chord	2/4	2	2	1/12	1/8	2/3	182		articStaccatoAbove							
14	14	37	37	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	183		articTenutoAbove							
15	15	115/3	115/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	184		articStaccatoAbove							
15	15	116/3	116/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	185		articStaccatoAbove							
15	15	39	39	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	186		articStaccatoAbove							
15	15	118/3	118/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	187		articStaccatoAbove							
15	15	119/3	119/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	188		articStaccatoAbove							
15	15	40	40	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	189									
15	15	121/3	121/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	190									
15	15	122/3	122/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	191									
15	15	38	38	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	192		articAccentAbove							
15	15	115/3	115/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	193		articStaccatoBelow							
15	15	116/3	116/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	194		articStaccatoBelow							
15	15	39	39	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	195		articStaccatoBelow							
15	15	118/3	118/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	196		articStaccatoBelow							
15	15	119/3	119/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	197		articStaccatoBelow							
15	15	40	40	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	198									
15	15	121/3	121/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	199									
15	15	122/3	122/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	200									
15	15	38	38	0.0	0	0	Dynamic	3/4	2	2	0				f								
15	15	38	38	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	201		articAccentAbove							
16	16	41	41	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	202		articStaccatoAbove							
16	16	124/3	124/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	203		articStaccatoAbove							
16	16	125/3	125/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	204		articStaccatoAbove							
16	16	42	42	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	205		articStaccatoAbove							
16	16	127/3	127/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	206		articStaccatoAbove							
16	16	128/3	128/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	207		articStaccatoAbove							
16	16	43	43	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	208									
16	16	41	41	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	209		articStaccatoAbove							
16	16	124/3	124/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	210		articStaccatoAbove							
16	16	125/3	125/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	211		articStaccatoAbove							
16	16	42	42	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	212		articStaccatoAbove							
16	16	127/3	127/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	213		articStaccatoAbove							
16	16	128/3	128/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	214		articStaccatoAbove							
16	16	43	43	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	215									
