mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	11	3/4	3/4	9/8	2	1	V/III	d	i		V/III		V				III			M	1	1	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	11	1	1	9/8	2	1	#vio6	d	i		#vio6		#vi	o	6					o	1	1	2, -1, 5		5	2	2	2	0.5	0.25	0.25	0.5
12	12	0	0	9/8	2	1	V43(139)/III	d	i		V43(139)/III		V		43	139	III			Mm7	1	1	1, -2, 0, 4	3, 2	0	1	1	6	0.14285714285714285	0.125	0.625	0.16666666666666666
12	12	1/4	1/4	9/8	2	1	V(+94)/III	d	i		V(+94)/III		V			+94	III			M	1	1	0, -1, 1	2	0	0	0	5	0.0	0.0	0.625	0.0
12	12	3/8	3/8	9/8	2	1	bIII+M7/III	d	i		bIII+M7/III		bIII	+M	7		III			+M7	1	1	-4, 0, 4, 1		-4	-4	0	9	0.0	0.0	1.0	0.0
12	12	3/4	3/4	9/8	2	1	iii/III{	d	i		iii/III		iii				III		{	m	1	1	3, 0, 4		3	3	0	9	0.0	0.0	1.0	0.0
13	13	0	0	9/8	2	1	v(13)/III	d	i		v(13)/III		v			13	III			m	1	1	0, -3, 1	3	0	0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
13	13	1/4	1/4	9/8	2	1	v7/III	d	i		v7/III		v		7		III			mm7	1	1	0, -3, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
13	13	3/8	3/8	9/8	2	1	ivM43(9)	d	i		ivM43(9)		iv	M	43	9				mM7	1	1	2, 6, 1, -2	3	1	2	0	7	0.0	0.0	0.625	0.0
13	13	3/4	3/4	9/8	2	1	V7(b94)/III	d	i		V7(b94)/III		V		7	b94	III			Mm7	1	1	0, -1, 1, -2	-5	0	0	0	6	0.0	0.0	0.625	0.0
13	13	1	1	9/8	2	1	V7(b964)/III	d	i		V7(b964)/III		V		7	b964	III			Mm7	1	1	0, -1, 3, -2	-5	0	0	0	4	0.0	0.0	0.5	0.0
14	14	0	0	6/8	2	1	IIIM43(9)	d	i		IIIM43(9)		III	M	43	9				MM7	1	1	0, 4, -1, 3	1	-1	0	0	7	0.0	0.0	0.625	0.0
14	14	3/8	3/8	6/8	2	1	iiM43(#9)	d	i		iiM43(#9)		ii	M	43	#9				mM7	1	1	5, 9, 4, 1	6	4	5	0	7	0.0	0.0	0.625	0.0
15	15	0	0	9/8	2	1	biiM43(9)	d	i		biiM43(9)		bii	M	43	9				mM7	1	1	-2, 2, -3, -6	-1	-3	-2	0	7	0.0	0.0	0.625	0.0
15	15	3/8	3/8	9/8	2	1	V(6)	d	i		V(6)		V			6				M	1	1	3, 7, -1		3	3	1	5	0.16666666666666666	0.0625	0.5625	0.1
15	15	5/8	5/8	9/8	2	1	V/iv	d	i		V/iv		V				iv			M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
15	15	3/4	3/4	9/8	2	1	bV64/iv	d	i		bV64/iv		bV		64		iv			M	1	1	-4, -5, -1		-5	-4	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
16	16	0	0	6/8	2	1	iv7(94)	d	i		iv7(94)		iv		7	94				mm7	1	1	1, 0, 2, -1	3	1	1	0	7	0.0	0.0	0.75	0.0
16	16	3/8	3/8	6/8	2	1	V7	d	i		V7		V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
17	17	0	0	6/8	2	1	i|PAC	d	i		i		i					PAC		m	1	1	2, -1, 3		2	2	0	10	0.0	0.0	3.0	0.0
