mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	d.i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.125	2.875	0.041666666666666664
2	2	0	0	3/4	2	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	3.0	0.0
3	3	0	0	3/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	2.125	0.0
3	3	1/2	1/2	3/4	2	1	iv7	d	i		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	1	4	0.2	0.0625	0.8125	0.07142857142857142
4	4	0	0	3/4	2	1	V/III	d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	0	8	0.0	0.0	3.0	0.0
5	5	0	0	3/4	2	1	I/III	d	i		I/III	I				III			M	1	1	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.125	2.875	0.041666666666666664
6	6	0	0	3/4	2	1	V/III	d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	2.0	0.0
6	6	1/2	1/2	3/4	2	1	#viio7	d	i		#viio7	#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	0	4	0.0	0.0	1.0	0.0
7	7	0	0	3/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	1	4	0.2	0.125	0.875	0.125
7	7	1/4	1/4	3/4	2	1	iv6(9)	d	i		iv6(9)	iv		6	9				m	1	1	-2, 2, 1	3	1	-2	0	4	0.0	0.0	1.625	0.0
7	7	1/2	1/2	3/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	1	1	0.5	0.125	0.25	0.3333333333333333
8	8	0	0	3/4	2	1	V|HC}	d	i		V	V					HC	}	M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	3.0	0.0
9	9	0	0	3/4	2	1	i{	d	i		i	i						{	m	1	1	2, -1, 3		2	2	2	5	0.2857142857142857	0.375	2.625	0.125
10	10	0	0	3/4	2	1	V	d	i		V	V							M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	3.0	0.0
11	11	0	0	3/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	2.125	0.0
11	11	1/2	1/2	3/4	2	1	iv7	d	i		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
12	12	0	0	3/4	2	1	V/III	d	i		V/III	V				III			M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	2.5	0.0
12	12	1/2	1/2	3/4	2	1	V+/III	d	i		V+/III	V	+			III			+	1	1	0, 4, 8		0	0	0	2	0.0	0.0	0.5	0.0
13	13	0	0	3/4	2	1	I/III	d	i		I/III	I				III			M	1	1	-1, 3, 0		-1	-1	0	5	0.0	0.0	2.125	0.0
13	13	1/2	1/2	3/4	2	2	V43/III	d	i		V43/III	V		43		III			Mm7	1	1	1, -2, 0, 4		0	1	4	7	0.36363636363636365	1.0	1.875	0.34782608695652173
14	14	1/2	1/2	3/4	2	1	i	d	i		i	i							m	1	1	2, -1, 3		2	2						
14	14	0	0	3/4	2	2	I/III	d	i		I/III	I				III			M	1	1	-1, 3, 0		-1	-1	2	2	0.5	0.875	0.5	0.6363636363636364
14	14	1/4	1/4	3/4	2	1	#viio7	d	i		#viio7	#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	4	3	0.5714285714285714	1.0	0.625	0.6153846153846154
15	15	0	0	3/4	2	2	ii65	d	i		ii65	ii		65					mm7	1	1	1, 5, 2, 4		4	1	1	4	0.2	0.25	0.75	0.25
15	15	1/4	1/4	3/4	2	2	V(4)	d	i		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	4	0.0	0.0	1.625	0.0
15	15	1/2	1/2	3/4	2	2	V7	d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.375	0.0
16	16	0	0	3/4	2	2	i(4)	d	i		i(4)	i			4				m	1	1	2, 1, 3		2	2	0	4	0.0	0.0	2.5	0.0
16	16	1/4	1/4	3/4	2	2	i|PAC}	d	i		i	i					PAC	}	m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.5	0.0
