mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
3	3	3/8	3/8	9/8	2	1	iii64		d	i		iii64		iii		64					m	1	1	0, -1, -4		-1	0	1	12	0.07692307692307693	0.125	1.5	0.07692307692307693
3	3	9/16	9/16	9/8	2	1	ii64		d	i		ii64		ii		64					m	1	1	5, 4, 1		4	5	0	12	0.0	0.0	1.0	0.0
3	3	3/4	3/4	9/8	2	1	bii64(9)		d	i		bii64(9)		bii		64	9				m	1	1	-2, -3, -6	-1	-3	-2	11	12	0.4782608695652174	1.375	1.5	0.4782608695652174
4	4	0	0	9/8	2	1	V64/III		d	i		V64/III		V		64		III			M	1	1	1, 0, 4		0	1	0	13	0.0	0.0	1.625	0.0
4	4	3/16	3/16	9/8	2	1	#IV64/III		d	i		#IV64/III		#IV		64		III			M	1	1	6, 5, 9		5	6	0	12	0.0	0.0	1.0	0.0
4	4	3/8	3/8	9/8	2	1	III(2)	iii(9+6)	d	i		III(2)		III			2				M	1	1	1, 3, 0		-1	1	5	7	0.4166666666666667	0.625	0.875	0.4166666666666667
4	4	9/16	9/16	9/8	2	1	V64		d	i		V64		V		64					M	1	1	4, 3, 7		3	4	0	12	0.0	0.0	1.0	0.0
4	4	3/4	3/4	9/8	2	1	iv64(4)	V6(2)/III	d	i		iv64(4)		iv		64	4				m	1	1	2, 1, 0		1	2	5	17	0.22727272727272727	0.625	2.125	0.22727272727272727
5	5	0	0	9/8	2	1	III|IAC}{		d	i		III		III					IAC	}{	M	1	1	-1, 3, 0		-1	-1	0	14	0.0	0.0	1.75	0.0
5	5	3/16	3/16	9/8	2	1	#vii6		d	i		#vii6		#vii		6					m	1	1	4, 8, 7		7	4	0	12	0.0	0.0	1.0	0.0
5	5	3/8	3/8	9/8	2	1	vii6		d	i		vii6		vii		6					m	1	1	-3, 1, 0		0	-3	2	12	0.14285714285714285	0.25	1.5	0.14285714285714285
5	5	9/16	9/16	9/8	2	1	V/iv		d	i		V/iv		V				iv			M	1	1	2, 6, 3		2	2	0	12	0.0	0.0	1.0	0.0
5	5	7/8	7/8	9/8	2	1	#viio2/V/V		d	i		#viio2/V/V		#vii	o	2		V/V			o7	1	1	0, 9, 6, 3		9	0	5	14	0.2631578947368421	0.625	1.75	0.2631578947368421
6	6	0	0	9/8	2	1	V/V		d	i		V/V		V				V			M	1	1	4, 8, 5		4	4	0	14	0.0	0.0	1.75	0.0
6	6	3/16	3/16	9/8	2	1	bII		d	i		bII		bII							M	1	1	-3, 1, -2		-3	-3	1	11	0.08333333333333333	0.125	0.875	0.125
6	6	3/8	3/8	9/8	2	1	iv43		d	i		iv43		iv		43					mm7	1	1	2, -1, 1, -2		1	2	0	14	0.0	0.0	1.75	0.0
6	6	9/16	9/16	9/8	2	1	vii		d	i		vii		vii							m	1	1	0, -3, 1		0	0	0	12	0.0	0.0	1.0	0.0
6	6	7/8	7/8	9/8	2	1	V(2)		d	i		V(2)		V			2				M	1	1	-2, 7, 4		3	-2	4	10	0.2857142857142857	0.5	1.25	0.2857142857142857
6	6	1	1	9/8	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
7	7	0	0	9/8	2	1	I		d	i		I		I							M	1	1	2, 6, 3		2	2	0	12	0.0	0.0	1.5	0.0
7	7	3/16	3/16	9/8	2	1	vi64		d	i		vi64		vi		64					m	1	1	-1, -2, -5		-2	-1	0	11	0.0	0.0	0.875	0.0
7	7	3/8	3/8	9/8	2	1	i		d	i		i		i							m	1	1	2, -1, 3		2	2	0	12	0.0	0.0	1.5	0.0
7	7	9/16	9/16	9/8	2	1	bii		d	i		bii		bii							m	1	1	-3, -6, -2		-3	-3	0	8	0.0	0.0	0.625	0.0
7	7	3/4	3/4	9/8	2	1	i		d	i		i		i							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	0.75	0.0
7	7	15/16	15/16	9/8	2	1	#iii64		d	i		#iii64		#iii		64					m	1	1	7, 6, 3		6	7	0	8	0.0	0.0	0.625	0.0
8	8	0	0	9/8	2	1	iii64		d	i		iii64		iii		64					m	1	1	0, -1, -4		-1	0	0	7	0.0	0.0	0.875	0.0
8	8	3/16	3/16	9/8	2	1	V64/V		d	i		V64/V		V		64		V			M	1	1	5, 4, 8		4	5	0	8	0.0	0.0	0.625	0.0
8	8	3/8	3/8	9/8	2	1	bii64(9)		d	i		bii64(9)		bii		64	9				m	1	1	-2, -3, -6	-1	-3	-2	0	7	0.0	0.0	0.875	0.0
8	8	9/16	9/16	9/8	2	1	i64		d	i		i64		i		64					m	1	1	3, 2, -1		2	3	0	8	0.0	0.0	0.625	0.0
8	8	3/4	3/4	9/8	2	1	bI64		d	i		bI64		bI		64					M	1	1	-4, -5, -1		-5	-4	0	8	0.0	0.0	1.0	0.0
8	8	15/16	15/16	9/8	2	1	V		d	i		V		V							M	1	1	3, 7, 4		3	3	1	7	0.125	0.03125	0.59375	0.05
9	9	0	0	9/8	2	1	i[i|PAC}{		d	i	i	i		i					PAC	}{	m	1	1	2, -1, 3		2	2	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
9	9	1/4	1/4	9/8	2	1	#vii		d	i	i	#vii		#vii							m	1	1	7, 4, 8		7	7	1	5	0.16666666666666666	0.125	0.375	0.25
9	9	3/8	3/8	9/8	2	1	vii		d	i	i	vii		vii							m	1	1	0, -3, 1		0	0	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
9	9	5/8	5/8	9/8	2	1	#vi		d	i	i	#vi		#vi							m	1	1	5, 2, 6		5	5	0	6	0.0	0.0	0.5	0.0
9	9	3/4	3/4	9/8	2	1	vi		d	i	i	vi		vi							m	1	1	-2, -5, -1		-2	-2	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
9	9	1	1	9/8	2	1	V]		d	i	i	V		V							M	1	1	3, 7, 4		3	3	2	4	0.3333333333333333	0.1875	0.3125	0.375
10	10	0	0	9/8	2	1	V[V		d	i	V	V		V							M	1	1	3, 7, 4		3	3	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
10	10	1/4	1/4	9/8	2	1	#IV		d	i	V	#IV		#IV							M	1	1	8, 12, 9		8	8	1	5	0.16666666666666666	0.125	0.375	0.25
10	10	3/8	3/8	9/8	2	1	IV		d	i	V	IV		IV							M	1	1	1, 5, 2		1	1	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
10	10	5/8	5/8	9/8	2	1	#III		d	i	V	#III		#III							M	1	1	6, 10, 7		6	6	1	5	0.16666666666666666	0.125	0.375	0.25
10	10	3/4	3/4	9/8	2	1	III		d	i	V	III		III							M	1	1	-1, 3, 0		-1	-1	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
10	10	1	1	9/8	2	1	V]		d	i	V	V		V							M	1	1	3, 7, 4		3	3	0	6	0.0	0.0	0.5	0.0
11	11	0	0	9/8	2	1	i[i		d	i	i	i		i							m	1	1	2, -1, 3		2	2	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
11	11	1/4	1/4	9/8	2	1	#vii		d	i	i	#vii		#vii							m	1	1	7, 4, 8		7	7	1	5	0.16666666666666666	0.125	0.375	0.25
11	11	3/8	3/8	9/8	2	1	vii		d	i	i	vii		vii							m	1	1	0, -3, 1		0	0	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
11	11	5/8	5/8	9/8	2	1	#vi		d	i	i	#vi		#vi							m	1	1	5, 2, 6		5	5	0	6	0.0	0.0	0.5	0.0
11	11	3/4	3/4	9/8	2	1	vi		d	i	i	vi		vi							m	1	1	-2, -5, -1		-2	-2	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
11	11	1	1	9/8	2	1	V]		d	i	i	V		V							M	1	1	3, 7, 4		3	3	4	2	0.6666666666666666	0.375	0.125	0.75
12	12	0	0	9/8	2	1	III.V[V		d	III	V	V		V							M	1	0	0, 4, 1		0	0	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
12	12	1/4	1/4	9/8	2	1	#IV		d	III	V	#IV		#IV							M	1	0	5, 9, 6		5	5	1	5	0.16666666666666666	0.125	0.375	0.25
12	12	3/8	3/8	9/8	2	1	iv		d	III	V	iv		iv							m	1	0	-2, -5, -1		-2	-2	3	6	0.3333333333333333	0.375	0.9375	0.2857142857142857
12	12	5/8	5/8	9/8	2	1	III		d	III	V	III		III							M	1	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.125	0.375	0.25
12	12	3/4	3/4	9/8	2	1	bIII		d	III	V	bIII		bIII							M	1	0	-4, 0, -3		-4	-4	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
12	12	1	1	9/8	2	1	V]		d	III	V	V		V							M	1	0	0, 4, 1		0	0	0	6	0.0	0.0	0.5	0.0
13	13	0	0	9/8	2	1	I[I6|IAC}{		d	III	I	I6		I		6			IAC	}{	M	1	0	3, 0, -1		-1	3	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
13	13	1/4	1/4	9/8	2	1	VII6		d	III	I	VII6		VII		6					M	1	0	8, 5, 4		4	8	1	5	0.16666666666666666	0.125	0.375	0.25
13	13	3/8	3/8	9/8	2	1	bVII6		d	III	I	bVII6		bVII		6					M	1	0	1, -2, -3		-3	1	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
13	13	5/8	5/8	9/8	2	1	VI6		d	III	I	VI6		VI		6					M	1	0	6, 3, 2		2	6	1	5	0.16666666666666666	0.125	0.375	0.25
13	13	3/4	3/4	9/8	2	1	bVI6		d	III	I	bVI6		bVI		6					M	1	0	-1, -4, -5		-5	-1	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
13	13	1	1	9/8	2	1	V6]		d	III	I	V6		V		6					M	1	0	4, 1, 0		0	4	2	4	0.3333333333333333	0.1875	0.3125	0.375
14	14	0	0	9/8	2	1	IV[IV		d	III	IV	IV		IV							M	1	0	-2, 2, -1		-2	-2	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
14	14	1/4	1/4	9/8	2	1	III		d	III	IV	III		III							M	1	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.125	0.375	0.25
14	14	3/8	3/8	9/8	2	1	bIII		d	III	IV	bIII		bIII							M	1	0	-4, 0, -3		-4	-4	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
14	14	5/8	5/8	9/8	2	1	II		d	III	IV	II		II							M	1	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.125	0.375	0.25
14	14	3/4	3/4	9/8	2	1	bII		d	III	IV	bII		bII							M	1	0	-6, -2, -5		-6	-6	1	8	0.1111111111111111	0.0625	1.25	0.047619047619047616
14	14	1	1	9/8	2	1	IV]		d	III	IV	IV		IV							M	1	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	0.625	0.0
15	15	0	0	6/8	2	1	i.iv}		d	i		iv		iv						}	m	1	1	1, -2, 2		1	1	0	7	0.0	0.0	0.875	0.0
15	15	1/8	1/8	6/8	2	1	#i%7		d	i		#i%7		#i	%	7					%7	1	1	9, 6, 3, 7		9	9	0	8	0.0	0.0	1.0	0.0
15	15	1/4	1/4	6/8	2	1	iii		d	i		iii		iii							m	1	1	-1, -4, 0		-1	-1	0	7	0.0	0.0	0.875	0.0
15	15	3/8	3/8	6/8	2	1	#vii%7		d	i		#vii%7		#vii	%	7					%7	1	1	7, 4, 1, 5		7	7	0	8	0.0	0.0	1.0	0.0
15	15	1/2	1/2	6/8	2	1	bii		d	i		bii		bii							m	1	1	-3, -6, -2		-3	-3	0	7	0.0	0.0	0.875	0.0
15	15	5/8	5/8	6/8	2	1	#vi%7		d	i		#vi%7		#vi	%	7					%7	1	1	5, 2, -1, 3		5	5	0	8	0.0	0.0	1.0	0.0
16	16	0	0	6/8	2	1	VI		d	i		VI		VI							M	1	1	-2, 2, -1		-2	-2	0	7	0.0	0.0	0.875	0.0
16	16	1/8	1/8	6/8	2	1	Ger65/VI		d	i		Ger65/VI	Ger	vii	o	65	b3	V/VI			Ger	1	1	-6, -2, -5, 4		4	-6	0	8	0.0	0.0	1.0	0.0
16	16	1/4	1/4	6/8	2	1	bV		d	i		bV		bV							M	1	1	-4, 0, -3		-4	-4	0	7	0.0	0.0	0.875	0.0
16	16	3/8	3/8	6/8	2	1	V7/V		d	i		V7/V		V		7		V			Mm7	1	1	4, 8, 5, 2		4	4	0	8	0.0	0.0	1.0	0.0
16	16	1/2	1/2	6/8	2	1	bIV		d	i		bIV		bIV							M	1	1	-6, -2, -5		-6	-6	0	7	0.0	0.0	0.875	0.0
16	16	5/8	5/8	6/8	2	1	V7/IV		d	i		V7/IV		V		7		IV			Mm7	1	1	2, 6, 3, 0		2	2	0	8	0.0	0.0	1.0	0.0
17	17	0	0	6/8	2	1	i		d	i		i		i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
17	17	1/8	1/8	6/8	2	1	#vii64		d	i		#vii64		#vii		64					m	1	1	8, 7, 4		7	8	0	5	0.0	0.0	0.625	0.0
17	17	1/4	1/4	6/8	2	1	vii		d	i		vii		vii							m	1	1	0, -3, 1		0	0	0	5	0.0	0.0	0.625	0.0
17	17	3/8	3/8	6/8	2	1	#vi64		d	i		#vi64		#vi		64					m	1	1	6, 5, 2		5	6	0	5	0.0	0.0	0.625	0.0
17	17	1/2	1/2	6/8	2	1	vi		d	i		vi		vi							m	1	1	-2, -5, -1		-2	-2	0	5	0.0	0.0	0.625	0.0
17	17	5/8	5/8	6/8	2	1	V43		d	i		V43		V		43					Mm7	1	1	4, 1, 3, 7		3	4	0	5	0.0	0.0	0.625	0.0
