mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
13	13	0	0	3/4	2	2	bI.iii[Ger/vi]	d	bI	iii	Ger/vi	Ger	vii	o	65	b3	V/vi			Ger	1	0	-6, -2, -5, 4		4	-6	45	23	0.6617647058823529	9.125	2.875	0.7604166666666666
14	13	0	0	3/4	2	1	bVII64	d	bI		bVII64		bVII		64					M	1	0	-6, -7, -3		-7	-6	0	2	0.0	0.0	0.25	0.0
14	13	1/4	1/4	3/4	2	1	vi64	d	bI		vi64		vi		64					m	1	0	-1, -2, -5		-2	-1	0	2	0.0	0.0	0.25	0.0
14	13	1/2	1/2	3/4	2	1	#v64	d	bI		#v64		#v		64					m	1	0	4, 3, 0		3	4	0	2	0.0	0.0	0.25	0.0
14	13	3/4	3/4	3/4	2	1	V64	d	bI		V64		V		64					M	1	0	-3, -4, 0		-4	-3	0	2	0.0	0.0	0.25	0.0
14	13	1	1	3/4	2	1	#iv64	d	bI		#iv64		#iv		64					m	1	0	2, 1, -2		1	2	0	2	0.0	0.0	0.25	0.0
14	13	5/4	5/4	3/4	2	1	IV64	d	bI		IV64		IV		64					M	1	0	-5, -6, -2		-6	-5	0	2	0.0	0.0	0.25	0.0
14	13	3/2	3/2	3/4	2	1	iiio64	d	bI		iiio64		iii	o	64					o	1	0	-7, -1, -4		-1	-7	0	2	0.0	0.0	0.25	0.0
14	13	7/4	7/4	3/4	2	1	ii64	d	bI		ii64		ii		64					m	1	0	-2, -3, -6		-3	-2	0	2	0.0	0.0	0.25	0.0
14	13	2	2	3/4	2	1	#i64	d	bI		#i64		#i		64					m	1	0	3, 2, -1		2	3	0	2	0.0	0.0	0.25	0.0
14	13	9/4	9/4	3/4	2	1	I64	d	bI		I64		I		64					M	1	0	-4, -5, -1		-5	-4	0	2	0.0	0.0	0.25	0.0
14	13	5/2	5/2	3/4	2	1	bVII64	d	bI		bVII64		bVII		64					M	1	0	-6, -7, -3		-7	-6	0	2	0.0	0.0	0.25	0.0
14	13	11/4	11/4	3/4	2	1	vi64	d	bI		vi64		vi		64					m	1	0	-1, -2, -5		-2	-1	0	2	0.0	0.0	0.25	0.0
14	13	3	3	3/4	2	1	iiM2	d	bI		iiM2		ii	M	2					mM7	1	0	2, -3, -6, -2		-3	2	1	3	0.25	0.125	0.375	0.25
14	13	7/2	7/2	3/4	2	1	I2	d	bI		I2		I		2					Mm7	1	0	-7, -5, -1, -4		-5	-7	1	3	0.25	0.125	0.375	0.25
14	13	4	4	3/4	2	1	VIM2	d	bI		VIM2		VI	M	2					MM7	1	0	3, -2, 2, -1		-2	3	1	3	0.25	0.125	0.375	0.25
14	13	9/2	9/2	3/4	2	1	Fr2/ii	d	bI		Fr2/ii	Fr	V		2	b5	V/ii			Fr	1	0	-3, -1, 3, -7		-1	-3	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
14	13	21/4	21/4	3/4	2	1	viM7	d	bI		viM7		vi	M	7					mM7	1	0	-2, -5, -1, 3		-2	-2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
14	13	6	6	3/4	2	1	V2	d	bI		V2		V		2					Mm7	1	0	-6, -4, 0, -3		-4	-6	2	2	0.5	0.25	0.25	0.5
14	13	13/2	13/2	3/4	2	1	vi64	d	bI		vi64		vi		64					m	1	0	-1, -2, -5		-2	-1	0	2	0.0	0.0	0.25	0.0
14	13	27/4	27/4	3/4	2	1	V2/vi	d	bI		V2/vi		V		2		vi			Mm7	1	0	-3, -1, 3, 0		-1	-3	3	3	0.5	0.375	0.375	0.5
