mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	Db.I{	Db	I		I	I						{	M	0	0	-5, -1, -4		-5	-5	0	5	0.0	0.0	2.125	0.0
1	1	1/2	1/2	3/4	2	1	ii7	Db	I		ii7	ii		7					mm7	0	0	-3, -6, -2, -5		-3	-3	0	4	0.0	0.0	0.875	0.0
2	2	0	0	3/4	2	1	iii}	Db	I		iii	iii						}	m	0	0	-1, -4, 0		-1	-1	0	5	0.0	0.0	3.0	0.0
3	3	0	0	3/4	2	1	I	Db	I		I	I							M	0	0	-5, -1, -4		-5	-5	0	5	0.0	0.0	2.125	0.0
3	3	1/2	1/2	3/4	2	1	V43/V	Db	I		V43/V	V		43		V			Mm7	0	0	-2, -5, -3, 1		-3	-2	1	5	0.16666666666666666	0.0625	1.0625	0.05555555555555555
4	4	0	0	3/4	2	1	V}	Db	I		V	V						}	M	0	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	3.0	0.0
4	4	1/2	1/2	3/4	2	1	vii%43{	Db	I		vii%43	vii	%	43				{	%7	0	0	-6, -2, 0, -3		0	-6	0	4	0.0	0.0	1.0	0.0
5	5	0	0	3/4	2	1	I6	Db	I		I6	I		6					M	0	0	-1, -4, -5		-5	-1	2	5	0.2857142857142857	0.25	2.0	0.1111111111111111
5	5	1/2	1/2	3/4	2	1	V7/ii	Db	I		V7/ii	V		7		ii			Mm7	0	0	-2, 2, -1, -4		-2	-2	1	4	0.2	0.125	1.0	0.1111111111111111
6	6	0	0	3/4	2	1	ii7	Db	I		ii7	ii		7					mm7	0	0	-3, -6, -2, -5		-3	-3	1	6	0.14285714285714285	0.125	2.375	0.05
6	6	1/2	1/2	3/4	2	1	V65/vi	Db	I		V65/vi	V		65		vi			Mm7	0	0	3, 0, -3, -1		-1	3	0	5	0.0	0.0	1.25	0.0
7	7	0	0	3/4	2	1	vi	Db	I		vi	vi							m	0	0	-2, -5, -1		-2	-2	1	5	0.16666666666666666	0.125	1.125	0.1
7	7	1/4	1/4	3/4	2	1	ii7(4)	Db	I		ii7(4)	ii		7	4				mm7	0	0	-3, -4, -2, -5		-3	-3	0	5	0.0	0.0	2.125	0.0
7	7	1/2	1/2	3/4	2	1	V7/V	Db	I		V7/V	V		7		V			Mm7	0	0	-3, 1, -2, -5		-3	-3	0	2	0.0	0.0	0.375	0.0
8	8	0	0	3/4	2	1	vii%65	Db	I		vii%65	vii	%	65					%7	0	0	-3, -6, -2, 0		0	-3	0	5	0.0	0.0	2.75	0.0
