mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	3	d.i[i{				d	i	i	i	i						{	m	1	1	2, -1, 3		2	2	0.0	2.0	0.0	0.0	1.5	0.0
1	1	1/4	1/4	3/4	2	3	VI				d	i	i	VI	VI							M	1	1	-2, 2, -1		-2	-2	0.0	10.0	0.0	0.0	1.0	0.0
1	1	1/2	1/2	3/4	2	3	bV(4)]				d	i	i	bV(4)	bV			4				M	1	1	-4, 2, -3		-4	-4	18.0	14.0	0.5625	1.375	1.625	0.4583333333333333
2	2	1/2	1/2	3/4	2	1	III+6	0.11272	6.20528	/	d	i		III+6	III	+	6					+	1	1	3, 7, -1		-1	3						
2	2	0	0	3/4	2	3	V(4)				d	i		V(4)	V			4				M	1	1	3, 2, 4		3	3	0.0	10.0	0.0	0.0	1.0	0.0
2	2	1/4	1/4	3/4	2	1	#viiM43				d	i		#viiM43	#vii	M	43					mM7	1	1	8, 12, 7, 4		7	8	8.0	14.0	0.36363636363636365	0.625	1.375	0.3125
3	3	0	0	3/4	2	1	VI				d	i		VI	VI							M	1	1	-2, 2, -1		-2	-2	0.0	10.0	0.0	0.0	1.0	0.0
3	3	1/4	1/4	3/4	2	1	#vi				d	i		#vi	#vi							m	1	1	5, 2, 6		5	5	0.0	10.0	0.0	0.0	1.0	0.0
3	3	1/2	1/2	3/4	2	1	I(^2)/VII				d	i		I(^2)/VII	I			^2	VII			M	1	1	0, 2, 1		0	0	0.0	10.0	0.0	0.0	1.0	0.0
4	4	0	0	3/4	2	1	V65/VII				d	i		V65/VII	V		65		VII			Mm7	1	1	5, 2, -1, 1		1	5	0.0	10.0	0.0	0.0	1.0	0.0
4	4	1/4	1/4	3/4	2	1	bVI6(b6)/VII				d	i		bVI6(b6)/VII	bVI		6	b6	VII			M	1	1	0, -8, -4		-4	0	6.0	0.0	1.0	0.5	0.0	1.0
4	4	3/8	3/8	3/4	2	1	bVI6/VII				d	i		bVI6/VII	bVI		6		VII			M	1	1	0, -3, -4		-4	0	2.0	4.0	0.3333333333333333	0.125	0.375	0.25
4	4	1/2	1/2	3/4	2	1	V6				d	i		V6	V		6					M	1	1	7, 4, 3		3	7	0.0	10.0	0.0	0.0	1.0	0.0
5	5	0	0	3/4	2	1	VI6				d	i		VI6	VI		6					M	1	1	2, -1, -2		-2	2	0.0	10.0	0.0	0.0	1.0	0.0
5	5	1/4	1/4	3/4	2	1	bII/VII				d	i		bII/VII	bII				VII			M	1	1	-5, -1, -4		-5	-5	0.0	10.0	0.0	0.0	1.0	0.0
5	5	1/2	1/2	3/4	2	1	IV64/VII				d	i		IV64/VII	IV		64		VII			M	1	1	0, -1, 3		-1	0	0.0	10.0	0.0	0.0	1.0	0.0
6	6	0	0	3/4	2	1	V65/VII				d	i		V65/VII	V		65		VII			Mm7	1	1	5, 2, -1, 1		1	5	0.0	10.0	0.0	0.0	1.0	0.0
6	6	1/4	1/4	3/4	2	1	bVI6(b6)/VII				d	i		bVI6(b6)/VII	bVI		6	b6	VII			M	1	1	0, -8, -4		-4	0	4.0	2.0	0.6666666666666666	0.375	0.125	0.75
6	6	3/8	3/8	3/4	2	1	bVI6/VII				d	i		bVI6/VII	bVI		6		VII			M	1	1	0, -3, -4		-4	0	0.0	6.0	0.0	0.0	0.5	0.0
6	6	1/2	1/2	3/4	2	1	iii/VII				d	i		iii/VII	iii				VII			m	1	1	4, 1, 5		4	4	0.0	10.0	0.0	0.0	1.0	0.0
7	7	0	0	3/4	2	1	bII64				d	i		bII64	bII		64					M	1	1	-2, -3, 1		-3	-2	0.0	10.0	0.0	0.0	1.0	0.0
7	7	1/4	1/4	3/4	2	1	#vi(4)				d	i		#vi(4)	#vi			4				m	1	1	5, 4, 6		5	5	0.0	10.0	0.0	0.0	1.0	0.0
7	7	1/2	1/2	3/4	2	1	bII64				d	i		bII64	bII		64					M	1	1	-2, -3, 1		-3	-2	0.0	10.0	0.0	0.0	1.0	0.0
8	8	0	0	3/4	2	1	I				d	i		I	I							M	1	1	2, 6, 3		2	2	0.0	10.0	0.0	0.0	1.0	0.0
8	8	1/4	1/4	3/4	2	1	#VIIM65				d	i		#VIIM65	#VII	M	65					MM7	1	1	11, 8, 12, 7		7	11	6.0	6.0	0.5	0.5	0.5	0.5
