mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
5	5	1/4	1/4	3/4	2	1	I/III	d	i		I/III		I				III			M	1	1	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.625	0.0
5	5	3/8	3/8	3/4	2	1	V7/III	d	i		V7/III		V		7		III			Mm7	1	1	0, 4, 1, -2		0	0	0	5	0.0	0.0	1.25	0.0
5	5	5/8	5/8	3/4	2	1	vi43/III	d	i		vi43/III		vi		43		III			mm7	1	1	3, 0, 2, -1		2	3	0	5	0.0	0.0	0.625	0.0
6	6	0	0	3/4	2	1	IVM7/III	d	i		IVM7/III		IV	M	7		III			MM7	1	1	-2, 2, -1, 3		-2	-2	1	9	0.1	0.0625	1.0625	0.05555555555555555
6	6	1/4	1/4	3/4	2	1	Ger65/iv	d	i		Ger65/iv	Ger	vii	o	65	b3	V/iv			Ger	1	1	-3, 1, -2, 7		7	-3	1	3	0.25	0.125	0.375	0.25
6	6	3/8	3/8	3/4	2	1	V7/iv	d	i		V7/iv		V		7		iv			Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	1.0	0.0
6	6	5/8	5/8	3/4	2	1	iv7/iv	d	i		iv7/iv		iv		7		iv			mm7	1	1	0, -3, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
7	7	0	0	3/4	2	1	i/iv	d	i		i/iv		i				iv			m	1	1	1, -2, 2		1	1	4	7	0.36363636363636365	0.25	2.125	0.10526315789473684
7	7	5/8	5/8	3/4	2	1	Ger65/i	d	i		Ger65/i	Ger	vii	o	65	b3	V/i			Ger	1	1	-2, 2, -1, 8		8	-2	3	3	0.5	0.25	0.25	0.5
8	8	0	0	3/4	2	2	V/i|HC}	d	i		V/i		V				i	HC	}	M	1	1	3, 7, 4		3	3	8	8	0.5	0.25	2.25	0.1
9	9	0	0	3/4	2	1	i/i{	d	i		i/i		i				i		{	m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
9	9	1/8	1/8	3/4	2	1	bIIM7	d	i		bIIM7		bII	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3	0	6	0.0	0.0	0.5	0.0
9	9	1/4	1/4	3/4	2	1	V	d	i		V		V							M	1	1	3, 7, 4		3	3	6	7	0.46153846153846156	0.4375	2.75	0.13725490196078433
10	10	1/4	1/4	3/4	2	1	Fr43/iv	d	i		Fr43/iv	Fr	V		43	b5	V/iv			Fr	1	1	-3, 1, 3, 7		3	-3						
10	10	1/8	1/8	3/4	2	2	V7(11)/V	d	i		V7(11)/V		V		7	11	V			Mm7	1	1	4, 8, 5, 2	3	4	4	9	8	0.5294117647058824	1.4375	1.0	0.5897435897435898
11	11	0	0	3/4	2	1	i	d	i		i		i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
11	11	1/8	1/8	3/4	2	1	ii%65	d	i		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4	1	0	6	0.0	0.0	0.5	0.0
11	11	1/4	1/4	3/4	2	1	i	d	i		i		i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
11	11	3/8	3/8	3/4	2	1	V(6)/V/III	d	i		V(6)/V/III		V			6	V/III			M	1	1	1, 5, 4		1	1	0	5	0.0	0.0	0.625	0.0
11	11	1/2	1/2	3/4	2	1	V/III	d	i		V/III		V				III			M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	1.25	0.0
12	12	0	0	3/4	2	2	i/III	d	i		i/III		i				III			m	1	1	-1, -4, 0		-1	-1	2	6	0.25	0.125	1.5	0.07692307692307693
12	12	3/8	3/8	3/4	2	2	Fr7(4)/III	d	i		Fr7(4)/III	Fr	V		7	b54	V/III			Fr	1	1	1, 0, -5, -1		1	1	2	3	0.4	0.1875	0.3125	0.375
12	12	1/2	1/2	3/4	2	2	Fr43/VI	d	i		Fr43/VI	Fr	V		43	b5	V/VI			Fr	1	1	-6, -2, 0, 4		0	-6	0	5	0.0	0.0	0.625	0.0
12	12	5/8	5/8	3/4	2	2	Ger65/i	d	i		Ger65/i	Ger	vii	o	65	b3	V/i			Ger	1	1	-2, 2, -1, 8		8	-2	5	3	0.625	0.5	0.25	0.6666666666666666
13	13	0	0	3/4	2	1	i64/V	d	i		i64/V		i		64		V			m	1	1	4, 3, 0		3	4	0	6	0.0	0.0	0.75	0.0
13	13	1/8	1/8	3/4	2	1	viio43/V	d	i		viio43/V		vii	o	43		V			o7	1	1	2, -1, 8, 5		8	2	0	7	0.0	0.0	0.625	0.0
13	13	1/4	1/4	3/4	2	1	i6/V	d	i		i6/V		i		6		V			m	1	1	0, 4, 3		3	0	0	6	0.0	0.0	0.75	0.0
13	13	3/8	3/8	3/4	2	1	iv7(^4)/III	d	i		iv7(^4)/III		iv		7	^4	III			mm7	1	1	-2, -5, 4, -4		-2	-2	0	6	0.0	0.0	0.75	0.0
13	13	1/2	1/2	3/4	2	1	I/III	d	i		I/III		I				III			M	1	1	-1, 3, 0		-1	-1	1	7	0.125	0.125	1.625	0.07142857142857142
14	14	0	0	3/4	2	1	iv65(^4)/III	d	i		iv65(^4)/III		iv		65	^4	III			mm7	1	1	-5, 4, -4, -2		-2	-5	3	7	0.3	0.375	0.8125	0.3157894736842105
14	14	1/4	1/4	3/4	2	1	I64/III	d	i		I64/III		I		64		III			M	1	1	0, -1, 3		-1	0	0	6	0.0	0.0	0.75	0.0
14	14	3/8	3/8	3/4	2	1	iio43/i	d	i		iio43/i		ii	o	43		i			o7	1	1	-2, -5, 4, 1		4	-2	0	5	0.0	0.0	0.625	0.0
14	14	1/2	1/2	3/4	2	1	bVI/III	d	i		bVI/III		bVI				III			M	1	1	-5, -1, -4		-5	-5	0	9	0.0	0.0	1.875	0.0
15	15	1/8	1/8	3/4	2	1	V	d	i		V		V							M	1	1	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
15	15	1/4	1/4	3/4	2	1	i	d	i		i		i							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	1.5	0.0
15	15	1/2	1/2	3/4	2	1	ii%65	d	i		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4	1	0	5	0.0	0.0	0.625	0.0
15	15	5/8	5/8	3/4	2	1	V7(^4)	d	i		V7(^4)		V		7	^4				Mm7	1	1	3, 7, 2, 1		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
16	16	0	0	3/4	2	1	i|PAC}	d	i		i		i					PAC	}	m	1	1	2, -1, 3		2	2	8	9	0.47058823529411764	0.25	2.875	0.08
