mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
3	3	12	1.5	3/4	3/4	9/8	2	1	bii64(9)		d	i		bii64(9)		bii		64	9				m	1	1	-4, -5, -8	-3	-5	-4
4	4	27/2	0.75	0	0	9/8	2	1	V64/III		d	i		V64/III		V		64		III			M	1	1	-1, -2, 2		-2	-1
4	4	57/4	0.75	3/16	3/16	9/8	2	1	#IV64/III		d	i		#IV64/III		#IV		64		III			M	1	1	4, 3, 7		3	4
4	4	15	0.75	3/8	3/8	9/8	2	1	III(2)	iii(9+6)	d	i		III(2)		III			2				M	1	1	-1, 1, -2		-3	-1
4	4	63/4	0.75	9/16	9/16	9/8	2	1	V64		d	i		V64		V		64					M	1	1	2, 1, 5		1	2
4	4	33/2	1.5	3/4	3/4	9/8	2	1	iv64(4)	V6(2)/III	d	i		iv64(4)		iv		64	4				m	1	1	0, -1, -2		-1	0
5	5	18	0.75	0	0	9/8	2	1	III|IAC}{		d	i		III		III					IAC	}{	M	1	1	-3, 1, -2		-3	-3
5	5	75/4	0.75	3/16	3/16	9/8	2	1	#vii		d	i		#vii		#vii							m	1	1	5, 2, 6		5	5
5	5	39/2	0.75	3/8	3/8	9/8	2	1	vii6		d	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
5	5	81/4	1.25	9/16	9/16	9/8	2	1	V/iv		d	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
5	5	43/2	1.0	7/8	7/8	9/8	2	1	#vii2/V/V		d	i		#vii2/V/V		#vii		2		V/V			mm7	1	1	5, 7, 4, 8		7	5
6	6	45/2	0.75	0	0	9/8	2	1	V/V		d	i		V/V		V				V			M	1	1	2, 6, 3		2	2
6	6	93/4	0.75	3/16	3/16	9/8	2	1	bII		d	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
6	6	24	0.75	3/8	3/8	9/8	2	1	iv43		d	i		iv43		iv		43					mm7	1	1	0, -3, -1, -4		-1	0
6	6	99/4	1.25	9/16	9/16	9/8	2	1	vii		d	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
6	6	26	0.5	7/8	7/8	9/8	2	1	V(2)		d	i		V(2)		V			2				M	1	1	-4, 5, 2		1	-4
6	6	53/2	0.5	1	1	9/8	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
7	7	27	0.75	0	0	9/8	2	1	I		d	i		I		I							M	1	1	0, 4, 1		0	0
7	7	111/4	0.75	3/16	3/16	9/8	2	1	vi64		d	i		vi64		vi		64					m	1	1	-3, -4, -7		-4	-3
7	7	57/2	0.75	3/8	3/8	9/8	2	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
7	7	117/4	0.75	9/16	9/16	9/8	2	1	bii		d	i		bii		bii							m	1	1	-5, -8, -4		-5	-5
7	7	30	0.75	3/4	3/4	9/8	2	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
7	7	123/4	0.75	15/16	15/16	9/8	2	1	#iii64		d	i		#iii64		#iii		64					m	1	1	5, 4, 1		4	5
8	8	63/2	0.75	0	0	9/8	2	1	iii64		d	i		iii64		iii		64					m	1	1	-2, -3, -6		-3	-2
8	8	129/4	0.75	3/16	3/16	9/8	2	1	V64/V		d	i		V64/V		V		64		V			M	1	1	3, 2, 6		2	3
8	8	33	0.75	3/8	3/8	9/8	2	1	bii64(9)		d	i		bii64(9)		bii		64	9				m	1	1	-4, -5, -8	-3	-5	-4
8	8	135/4	0.75	9/16	9/16	9/8	2	1	i64		d	i		i64		i		64					m	1	1	1, 0, -3		0	1
8	8	69/2	0.75	3/4	3/4	9/8	2	1	bI64		d	i		bI64		bI		64					M	1	1	-6, -7, -3		-7	-6
8	8	141/4	0.75	15/16	15/16	9/8	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
9	9	36	1.0	0	0	9/8	2	1	i[i|PAC}{		d	i	i	i		i					PAC	}{	m	1	1	0, -3, 1		0	0
9	9	37	0.5	1/4	1/4	9/8	2	1	#vii		d	i	i	#vii		#vii							m	1	1	5, 2, 6		5	5
9	9	75/2	1.0	3/8	3/8	9/8	2	1	vii		d	i	i	vii		vii							m	1	1	-2, -5, -1		-2	-2
9	9	77/2	0.5	5/8	5/8	9/8	2	1	#vi		d	i	i	#vi		#vi							m	1	1	3, 0, 4		3	3
9	9	39	1.0	3/4	3/4	9/8	2	1	vi		d	i	i	vi		vi							m	1	1	-4, -7, -3		-4	-4
9	9	40	0.5	1	1	9/8	2	1	V]		d	i	i	V		V							M	1	1	1, 5, 2		1	1
10	10	81/2	1.0	0	0	9/8	2	1	V[V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
10	10	83/2	0.5	1/4	1/4	9/8	2	1	#IV		d	i	V	#IV		#IV							M	1	1	6, 10, 7		6	6
10	10	42	1.0	3/8	3/8	9/8	2	1	IV		d	i	V	IV		IV							M	1	1	-1, 3, 0		-1	-1
10	10	43	0.5	5/8	5/8	9/8	2	1	#III		d	i	V	#III		#III							M	1	1	4, 8, 5		4	4
10	10	87/2	1.0	3/4	3/4	9/8	2	1	III		d	i	V	III		III							M	1	1	-3, 1, -2		-3	-3
10	10	89/2	0.5	1	1	9/8	2	1	V]		d	i	V	V		V							M	1	1	1, 5, 2		1	1
11	11	45	1.0	0	0	9/8	2	1	i[i		d	i	i	i		i							m	1	1	0, -3, 1		0	0
11	11	46	0.5	1/4	1/4	9/8	2	1	#vii		d	i	i	#vii		#vii							m	1	1	5, 2, 6		5	5
11	11	93/2	1.0	3/8	3/8	9/8	2	1	vii		d	i	i	vii		vii							m	1	1	-2, -5, -1		-2	-2
11	11	95/2	0.5	5/8	5/8	9/8	2	1	#vi		d	i	i	#vi		#vi							m	1	1	3, 0, 4		3	3
11	11	48	1.0	3/4	3/4	9/8	2	1	vi		d	i	i	vi		vi							m	1	1	-4, -7, -3		-4	-4
11	11	49	0.5	1	1	9/8	2	1	V]		d	i	i	V		V							M	1	1	1, 5, 2		1	1
12	12	99/2	1.0	0	0	9/8	2	1	III.V[V		d	III	V	V		V							M	1	0	1, 5, 2		1	1
12	12	101/2	0.5	1/4	1/4	9/8	2	1	#IV		d	III	V	#IV		#IV							M	1	0	6, 10, 7		6	6
12	12	51	1.0	3/8	3/8	9/8	2	1	iv		d	III	V	iv		iv							m	1	0	-1, -4, 0		-1	-1
12	12	52	0.5	5/8	5/8	9/8	2	1	III		d	III	V	III		III							M	1	0	4, 8, 5		4	4
12	12	105/2	1.0	3/4	3/4	9/8	2	1	bIII		d	III	V	bIII		bIII							M	1	0	-3, 1, -2		-3	-3
12	12	107/2	0.5	1	1	9/8	2	1	V]		d	III	V	V		V							M	1	0	1, 5, 2		1	1
13	13	54	1.0	0	0	9/8	2	1	I[I6|IAC}{		d	III	I	I6		I		6			IAC	}{	M	1	0	4, 1, 0		0	4
13	13	55	0.5	1/4	1/4	9/8	2	1	VII6		d	III	I	VII6		VII		6					M	1	0	9, 6, 5		5	9
13	13	111/2	1.0	3/8	3/8	9/8	2	1	bVII6		d	III	I	bVII6		bVII		6					M	1	0	2, -1, -2		-2	2
13	13	113/2	0.5	5/8	5/8	9/8	2	1	VI6		d	III	I	VI6		VI		6					M	1	0	7, 4, 3		3	7
13	13	57	1.0	3/4	3/4	9/8	2	1	bVI6		d	III	I	bVI6		bVI		6					M	1	0	0, -3, -4		-4	0
13	13	58	0.5	1	1	9/8	2	1	V6]		d	III	I	V6		V		6					M	1	0	5, 2, 1		1	5
14	14	117/2	1.0	0	0	9/8	2	1	IV[IV		d	III	IV	IV		IV							M	1	0	-1, 3, 0		-1	-1
14	14	119/2	0.5	1/4	1/4	9/8	2	1	III		d	III	IV	III		III							M	1	0	4, 8, 5		4	4
14	14	60	1.0	3/8	3/8	9/8	2	1	bIII		d	III	IV	bIII		bIII							M	1	0	-3, 1, -2		-3	-3
14	14	61	0.5	5/8	5/8	9/8	2	1	II		d	III	IV	II		II							M	1	0	2, 6, 3		2	2
14	14	123/2	1.0	3/4	3/4	9/8	2	1	bII		d	III	IV	bII		bII							M	1	0	-5, -1, -4		-5	-5
14	14	125/2	0.5	1	1	9/8	2	1	IV]		d	III	IV	IV		IV							M	1	0	-1, 3, 0		-1	-1
15	15	63	0.5	0	0	6/8	2	1	i.iv}		d	i		iv		iv						}	m	1	1	-1, -4, 0		-1	-1
15	15	127/2	0.5	1/8	1/8	6/8	2	1	#i%7		d	i		#i%7		#i	%	7					%7	1	1	7, 4, 1, 5		7	7
15	15	64	0.5	1/4	1/4	6/8	2	1	iii		d	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
15	15	129/2	0.5	3/8	3/8	6/8	2	1	#vii%7		d	i		#vii%7		#vii	%	7					%7	1	1	5, 2, -1, 3		5	5
15	15	65	0.5	1/2	1/2	6/8	2	1	bii		d	i		bii		bii							m	1	1	-5, -8, -4		-5	-5
15	15	131/2	0.5	5/8	5/8	6/8	2	1	#vi%7		d	i		#vi%7		#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
16	16	66	0.5	0	0	6/8	2	1	VI		d	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
16	16	133/2	0.5	1/8	1/8	6/8	2	1	Ger65/VI		d	i		Ger65/VI	Ger	vii	o	65	b3	V/VI			Ger	1	1	-8, -4, -7, 2		2	-8
16	16	67	0.5	1/4	1/4	6/8	2	1	bV		d	i		bV		bV							M	1	1	-6, -2, -5		-6	-6
16	16	135/2	0.5	3/8	3/8	6/8	2	1	V7/V		d	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
16	16	68	0.5	1/2	1/2	6/8	2	1	bIV		d	i		bIV		bIV							M	1	1	-8, -4, -7		-8	-8
16	16	137/2	0.5	5/8	5/8	6/8	2	1	V7/IV		d	i		V7/IV		V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
17	17	69	0.5	0	0	6/8	2	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
17	17	139/2	0.5	1/8	1/8	6/8	2	1	#vii64		d	i		#vii64		#vii		64					m	1	1	6, 5, 2		5	6
17	17	70	0.5	1/4	1/4	6/8	2	1	vii		d	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
17	17	141/2	0.5	3/8	3/8	6/8	2	1	#vi64		d	i		#vi64		#vi		64					m	1	1	4, 3, 0		3	4
17	17	71	0.5	1/2	1/2	6/8	2	1	vi		d	i		vi		vi							m	1	1	-4, -7, -3		-4	-4
17	17	143/2	0.5	5/8	5/8	6/8	2	1	V43		d	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
