mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	3/4	2	1	d.i(^2)	I(^2){	d	i		i(^2)	i			^2				m	1	1	0, 2, 1		0	0
2	2	3	3	2.0	0	0	2/4	2	2	V(4)	v(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
3	3	5	5	3.0	0	0	3/4	2	1	i(^2)	I(^2){	d	i		i(^2)	i			^2				m	1	1	0, 2, 1		0	0
4	4	8	8	2.0	0	0	2/4	2	2	v6(11)		d	i		v6(11)	v		6	11				m	1	1	-2, 2, 1	0	1	-2
5	5	10	10	3.0	0	0	3/4	2	1	IIIM7		d	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
6	6	13	13	2.0	0	0	4/4	2	1	v6(11)		d	i		v6(11)	v		6	11				m	1	1	-2, 2, 1	0	1	-2
6	6	15	15	2.0	1/2	1/2	4/4	2	1	VIM65(11)		d	i		VIM65(11)	VI	M	65	11				MM7	1	1	0, -3, 1, -4	2	-4	0
7	7	17	17	3.0	0	0	3/4	2	1	V	v|HC}	d	i		V	V							M	1	1	1, 5, 2		1	1
8	8	20	20	3.0	0	0	3/4	2	1	i(^2)	I(^2){	d	i		i(^2)	i			^2				m	1	1	0, 2, 1		0	0
9	9	23	23	2.0	0	0	2/4	2	1	v		d	i		v	v							m	1	1	1, -2, 2		1	1
10	10	25	25	3.0	0	0	3/4	2	1	I(9)/III		d	i		I(9)/III	I			9	III			M	1	1	-3, 1, -2	-1	-3	-3
11	11	28	28	2.0	0	0	2/4	2	2	v/III		d	i		v/III	v				III			m	1	1	-2, -5, -1		-2	-2
12	12	30	30	4.0	0	0	3/4	2	1	iv7		d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
13	13	34	34	2.0	1/4	1/4	3/4	2	1	IIIM7		d	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
14	14	36	36	1.0	0	0	2/4	2	1	bIIM7		d	i		bIIM7	bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
14	14	37	37	1.0	1/4	1/4	2/4	2	1	V(b9)		d	i		V(b9)	V			b9				M	1	1	1, 5, 2	-11	1	1
15	15	38	38	6.0	0	0	3/4	2	2	i|PAC}		d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
