mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0.5	0	0	3/4	2	1	d.i{	d	i		i		i						{	m	1	1	0, -3, 1		0	0
1	1	1/2	0.5	1/8	1/8	3/4	2	1	bIIM7	d	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
1	1	1	2.5	1/4	1/4	3/4	2	1	V	d	i		V		V							M	1	1	1, 5, 2		1	1
2	2	7/2	0.5	1/8	1/8	3/4	2	1	V7/V	d	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
2	2	4	2.0	1/4	1/4	3/4	2	1	Fr43/iv	d	i		Fr43/iv	Fr	V		43	b5	V/iv			Fr	1	1	-5, -1, 1, 5		1	-5
3	3	6	0.5	0	0	3/4	2	1	i	d	i		i		i							m	1	1	0, -3, 1		0	0
3	3	13/2	0.5	1/8	1/8	3/4	2	1	ii%65	d	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
3	3	7	0.5	1/4	1/4	3/4	2	1	i64	d	i		i64		i		64					m	1	1	1, 0, -3		0	1
3	3	15/2	0.5	3/8	3/8	3/4	2	1	III64	d	i		III64		III		64					M	1	1	-2, -3, 1		-3	-2
3	3	8	1.0	1/2	1/2	3/4	2	1	V7/V/III	d	i		V7/V/III		V		7		V/III			Mm7	1	1	-1, 3, 0, -3		-1	-1
4	4	9	1.0	0	0	3/4	2	2	V/III	d	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
4	4	10	2.0	1/4	1/4	3/4	2	2	Fr43/IV/III	d	i		Fr43/IV/III	Fr	V		43	b5	V/IV/III			Fr	1	1	-8, -4, -2, 2		-2	-8
5	5	12	0.5	0	0	3/4	2	1	I/III	d	i		I/III		I				III			M	1	1	-3, 1, -2		-3	-3
5	5	25/2	0.5	1/8	1/8	3/4	2	1	vi%7(119)/III	d	i		vi%7(119)/III		vi	%	7	119	III			%7	1	1	0, -3, -6, -2	-1, 2	0	0
5	5	13	0.5	1/4	1/4	3/4	2	1	I/III	d	i		I/III		I				III			M	1	1	-3, 1, -2		-3	-3
5	5	27/2	1.0	3/8	3/8	3/4	2	1	V7/III	d	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
5	5	29/2	0.5	5/8	5/8	3/4	2	1	vi43/III	d	i		vi43/III		vi		43		III			mm7	1	1	1, -2, 0, -3		0	1
6	6	15	1.0	0	0	3/4	2	1	IVM7/III	d	i		IVM7/III		IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
6	6	16	0.5	1/4	1/4	3/4	2	1	Ger65/iv	d	i		Ger65/iv	Ger	vii	o	65	b3	V/iv			Ger	1	1	-5, -1, -4, 5		5	-5
6	6	33/2	1.0	3/8	3/8	3/4	2	1	V7/iv	d	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
6	6	35/2	0.5	5/8	5/8	3/4	2	1	iv7/iv	d	i		iv7/iv		iv		7		iv			mm7	1	1	-2, -5, -1, -4		-2	-2
7	7	18	2.5	0	0	3/4	2	1	i/iv	d	i		i/iv		i				iv			m	1	1	-1, -4, 0		-1	-1
7	7	41/2	0.5	5/8	5/8	3/4	2	1	Ger65/i	d	i		Ger65/i	Ger	vii	o	65	b3	V/i			Ger	1	1	-4, 0, -3, 6		6	-4
8	8	21	3.0	0	0	3/4	2	2	V/i|HC}	d	i		V/i		V				i	HC	}	M	1	1	1, 5, 2		1	1
9	9	24	0.5	0	0	3/4	2	1	i/i{	d	i		i/i		i				i		{	m	1	1	0, -3, 1		0	0
9	9	49/2	0.5	1/8	1/8	3/4	2	1	bIIM7	d	i		bIIM7		bII	M	7					MM7	1	1	-5, -1, -4, 0		-5	-5
9	9	25	2.5	1/4	1/4	3/4	2	1	V	d	i		V		V							M	1	1	1, 5, 2		1	1
10	10	55/2	0.5	1/8	1/8	3/4	2	2	V7(11)/V	d	i		V7(11)/V		V		7	11	V			Mm7	1	1	2, 6, 3, 0	1	2	2
10	10	28	2.0	1/4	1/4	3/4	2	1	Fr43/iv	d	i		Fr43/iv	Fr	V		43	b5	V/iv			Fr	1	1	-5, -1, 1, 5		1	-5
11	11	30	0.5	0	0	3/4	2	1	i	d	i		i		i							m	1	1	0, -3, 1		0	0
11	11	61/2	0.5	1/8	1/8	3/4	2	1	ii%65	d	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
11	11	31	0.5	1/4	1/4	3/4	2	1	i	d	i		i		i							m	1	1	0, -3, 1		0	0
11	11	63/2	0.5	3/8	3/8	3/4	2	1	V(6)/V/III	d	i		V(6)/V/III		V			6	V/III			M	1	1	-1, 3, 2		-1	-1
11	11	32	1.0	1/2	1/2	3/4	2	1	V/III	d	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
12	12	33	1.5	0	0	3/4	2	2	i/III	d	i		i/III		i				III			m	1	1	-3, -6, -2		-3	-3
12	12	69/2	0.5	3/8	3/8	3/4	2	2	Fr7(4)/III	d	i		Fr7(4)/III	Fr	V		7	b54	V/III			Fr	1	1	-1, -2, -7, -3		-1	-1
12	12	35	0.5	1/2	1/2	3/4	2	2	Fr43/VI	d	i		Fr43/VI	Fr	V		43	b5	V/VI			Fr	1	1	-8, -4, -2, 2		-2	-8
12	12	71/2	0.5	5/8	5/8	3/4	2	2	Ger65/i	d	i		Ger65/i	Ger	vii	o	65	b3	V/i			Ger	1	1	-4, 0, -3, 6		6	-4
13	13	36	0.5	0	0	3/4	2	1	i64/V	d	i		i64/V		i		64		V			m	1	1	2, 1, -2		1	2
13	13	73/2	0.5	1/8	1/8	3/4	2	1	viio43/V	d	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
13	13	37	0.5	1/4	1/4	3/4	2	1	i6/V	d	i		i6/V		i		6		V			m	1	1	-2, 2, 1		1	-2
13	13	75/2	0.5	3/8	3/8	3/4	2	1	iv7(^4)/III	d	i		iv7(^4)/III		iv		7	^4	III			mm7	1	1	-4, -7, 2, -6		-4	-4
13	13	38	1.0	1/2	1/2	3/4	2	1	I/III	d	i		I/III		I				III			M	1	1	-3, 1, -2		-3	-3
14	14	39	1.0	0	0	3/4	2	1	iv65(^4)/III	d	i		iv65(^4)/III		iv		65	^4	III			mm7	1	1	-7, 2, -6, -4		-4	-7
14	14	40	0.5	1/4	1/4	3/4	2	1	I64/III	d	i		I64/III		I		64		III			M	1	1	-2, -3, 1		-3	-2
14	14	81/2	0.5	3/8	3/8	3/4	2	1	iio43/i	d	i		iio43/i		ii	o	43		i			o7	1	1	-4, -7, 2, -1		2	-4
14	14	41	1.5	1/2	1/2	3/4	2	1	bVI/III	d	i		bVI/III		bVI				III			M	1	1	-7, -3, -6		-7	-7
