mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	3.0	0	0	3/4	2	2	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	3	3.0	0	0	3/4	2	2	III6	d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
3	3	6	3.0	0	0	3/4	2	2	i	d	i		i	i							m	1	1	0, -3, 1		0	0
4	4	9	3.0	0	0	3/4	2	2	v	d	i		v	v							m	1	1	1, -2, 2		1	1
5	5	12	2.0	0	0	3/4	2	2	V2/VI	d	i		V2/VI	V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
5	5	14	1.0	1/2	1/2	3/4	2	2	viio43(4)/V	d	i		viio43(4)/V	vii	o	43	4	V			o7	1	1	0, -3, 6, 5		6	0
6	6	15	3.0	0	0	3/4	2	3	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
7	7	18	2.0	0	0	3/4	2	3	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
7	7	20	1.0	1/2	1/2	3/4	2	3	i64	d	i		i64	i		64					m	1	1	1, 0, -3		0	1
8	8	21	3.0	0	0	3/4	2	2	#vii64|DC}	d	i		#vii64	#vii		64			DC	}	m	1	1	6, 5, 2		5	6
9	9	24	1.0	0	0	3/4	2	1	I{	d	i		I	I						{	M	1	1	0, 4, 1		0	0
9	9	25	2.0	1/4	1/4	3/4	2	3	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	10	27	3.0	0	0	3/4	2	3	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
11	11	30	3.0	0	0	3/4	2	2	i	d	i		i	i							m	1	1	0, -3, 1		0	0
12	12	33	3.0	0	0	3/4	2	2	v6	d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
13	13	36	2.0	0	0	3/4	2	2	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
13	13	38	1.0	1/2	1/2	3/4	2	1	IV7/III	d	i		IV7/III	IV		7		III			Mm7	1	1	-4, 0, -3, -6		-4	-4
14	14	39	2.0	0	0	3/4	2	2	I/III	d	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
14	14	41	1.0	1/2	1/2	3/4	2	1	ii%65/bII	d	i		ii%65/bII	ii	%	65		bII			%7	1	1	-6, -9, -5, -3		-3	-6
15	15	42	2.0	0	0	3/4	2	2	I/bII	d	i		I/bII	I				bII			M	1	1	-5, -1, -4		-5	-5
15	15	44	1.0	1/2	1/2	3/4	2	1	V7(4)	d	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
16	16	45	3.0	0	0	3/4	2	2	i|PAC}	d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
