mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.5	0	0	9/8	2	1	Db.I{		Db	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	3/2	1.5	3/8	3/8	9/8	2	1	IM2		Db	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
1	1	3	1.5	3/4	3/4	9/8	2	1	vi7		Db	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
2	2	9/2	1.5	0	0	9/8	2	1	vi65		Db	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
2	2	6	1.5	3/8	3/8	9/8	2	1	iii43		Db	I		iii43	iii		43					mm7	0	0	5, 2, 4, 1		4	5
2	2	15/2	1.5	3/4	3/4	9/8	2	1	vi7		Db	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
3	3	9	1.5	0	0	9/8	2	1	I}{		Db	I		I	I						}{	M	0	0	0, 4, 1		0	0
3	3	21/2	1.5	3/8	3/8	9/8	2	1	IM7		Db	I		IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
3	3	12	1.5	3/4	3/4	9/8	2	1	vi7		Db	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
4	4	27/2	1.5	0	0	9/8	2	1	ii2		Db	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
4	4	15	1.5	3/8	3/8	9/8	2	1	v6		Db	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
4	4	33/2	1.5	3/4	3/4	9/8	2	1	ii43	v43/v	Db	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
5	5	18	1.5	0	0	9/8	2	1	vi6}{		Db	I		vi6	vi		6				}{	m	0	0	0, 4, 3		3	0
5	5	39/2	1.5	3/8	3/8	9/8	2	1	iii43(+4)		Db	I		iii43(+4)	iii		43	+4				mm7	0	0	5, 2, 4, 1	3	4	5
5	5	21	1.5	3/4	3/4	9/8	2	1	vi65		Db	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
6	6	45/2	1.5	0	0	9/8	2	1	I(+2)	ii2(^4)	Db	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
6	6	24	1.5	3/8	3/8	9/8	2	1	bVII		Db	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
6	6	51/2	1.5	3/4	3/4	9/8	2	1	ii43		Db	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
7	7	27	1.5	0	0	9/8	2	1	IV6(+13)		Db	I		IV6(+13)	IV		6	+13				M	0	0	3, 0, -1	2	-1	3
7	7	57/2	1.5	3/8	3/8	9/8	2	1	IM43		Db	I		IM43	I	M	43					MM7	0	0	1, 5, 0, 4		0	1
7	7	30	1.5	3/4	3/4	9/8	2	1	i43(4)		Db	I		i43(4)	i		43	4				mm7	0	0	1, -2, 0, -1		0	1
8	8	63/2	1.5	0	0	9/8	2	1	IV6(+13)		Db	I		IV6(+13)	IV		6	+13				M	0	0	3, 0, -1	2	-1	3
8	8	33	1.5	3/8	3/8	9/8	2	1	V65/vi		Db	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
8	8	69/2	1.5	3/4	3/4	9/8	2	1	i43(4)		Db	I		i43(4)	i		43	4				mm7	0	0	1, -2, 0, -1		0	1
9	9	36	1.5	0	0	6/8	2	1	V65/vi		Db	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
9	9	75/2	1.5	3/8	3/8	6/8	2	1	i43(4)		Db	I		i43(4)	i		43	4				mm7	0	0	1, -2, 0, -1		0	1
10	10	39	1.5	0	0	6/8	2	1	IV6(+13)		Db	I		IV6(+13)	IV		6	+13				M	0	0	3, 0, -1	2	-1	3
10	10	81/2	1.5	3/8	3/8	6/8	2	1	IM43(+#4)		Db	I		IM43(+#4)	I	M	43	+#4				MM7	0	0	1, 5, 0, 4	6	0	1
11	11	42	1.5	0	0	6/8	2	1	IV6(+13)		Db	I		IV6(+13)	IV		6	+13				M	0	0	3, 0, -1	2	-1	3
11	11	87/2	1.5	3/8	3/8	6/8	2	1	IM43(+#4)		Db	I		IM43(+#4)	I	M	43	+#4				MM7	0	0	1, 5, 0, 4	6	0	1
12	12	45	1.5	0	0	6/8	2	1	vi7		Db	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
12	12	93/2	1.5	3/8	3/8	6/8	2	1	#vi%7		Db	I		#vi%7	#vi	%	7					%7	0	0	10, 7, 4, 8		10	10
13	13	48	1.5	0	0	9/8	2	1	I}{		Db	I		I	I						}{	M	0	0	0, 4, 1		0	0
13	13	99/2	1.5	3/8	3/8	9/8	2	1	IM2		Db	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
13	13	51	1.5	3/4	3/4	9/8	2	1	vi7		Db	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
14	14	105/2	1.5	0	0	9/8	2	1	vi65		Db	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
14	14	54	1.5	3/8	3/8	9/8	2	1	iii43		Db	I		iii43	iii		43					mm7	0	0	5, 2, 4, 1		4	5
14	14	111/2	1.5	3/4	3/4	9/8	2	1	vi7		Db	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
15	15	57	1.5	0	0	9/8	2	1	I}{		Db	I		I	I						}{	M	0	0	0, 4, 1		0	0
15	15	117/2	1.5	3/8	3/8	9/8	2	1	IM7		Db	I		IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
15	15	60	1.5	3/4	3/4	9/8	2	1	vi7		Db	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
16	16	123/2	1.5	0	0	9/8	2	1	ii2		Db	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
16	16	63	1.5	3/8	3/8	9/8	2	1	v6		Db	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
16	16	129/2	1.5	3/4	3/4	9/8	2	1	ii43	v43/v	Db	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
17	17	66	1.5	0	0	9/8	2	1	vi6}{		Db	I		vi6	vi		6				}{	m	0	0	0, 4, 3		3	0
17	17	135/2	1.5	3/8	3/8	9/8	2	1	iii43(+4)		Db	I		iii43(+4)	iii		43	+4				mm7	0	0	5, 2, 4, 1	3	4	5
17	17	69	1.5	3/4	3/4	9/8	2	1	vi65		Db	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
18	18	141/2	1.5	0	0	9/8	2	1	I(+2)	ii2(^4)	Db	I		I(+2)	I			+2				M	0	0	0, 4, 1	2	0	0
18	18	72	1.5	3/8	3/8	9/8	2	1	bVII+		Db	I		bVII+	bVII	+						+	0	0	-2, 2, 6		-2	-2
18	18	147/2	1.5	3/4	3/4	9/8	2	1	ii43		Db	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
19	19	75	1.5	0	0	9/8	2	1	IM65		Db	I		IM65	I	M	65					MM7	0	0	4, 1, 5, 0		0	4
19	19	153/2	1.5	3/8	3/8	9/8	2	1	V7/iii		Db	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
19	19	78	1.5	3/4	3/4	9/8	2	1	v43(4)		Db	I		v43(4)	v		43	4				mm7	0	0	2, -1, 1, 0		1	2
20	20	159/2	1.5	0	0	9/8	2	1	IM65		Db	I		IM65	I	M	65					MM7	0	0	4, 1, 5, 0		0	4
20	20	81	1.5	3/8	3/8	9/8	2	1	V7/iii		Db	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
20	20	165/2	1.5	3/4	3/4	9/8	2	1	v43(4)		Db	I		v43(4)	v		43	4				mm7	0	0	2, -1, 1, 0		1	2
21	21	84	1.5	0	0	6/8	2	1	V7/iii		Db	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
21	21	171/2	1.5	3/8	3/8	6/8	2	1	v43(4)		Db	I		v43(4)	v		43	4				mm7	0	0	2, -1, 1, 0		1	2
22	22	87	1.5	0	0	6/8	2	1	I6(13)		Db	I		I6(13)	I		6	13				M	0	0	4, 1, 0	3	0	4
22	22	177/2	1.5	3/8	3/8	6/8	2	1	#ii7		Db	I		#ii7	#ii		7					mm7	0	0	9, 6, 10, 7		9	9
23	23	90	1.5	0	0	6/8	2	1	I6(13)		Db	I		I6(13)	I		6	13				M	0	0	4, 1, 0	3	0	4
23	23	183/2	1.5	3/8	3/8	6/8	2	1	#ii7		Db	I		#ii7	#ii		7					mm7	0	0	9, 6, 10, 7		9	9
24	24	93	1.5	0	0	6/8	2	1	I6(+2)		Db	I		I6(+2)	I		6	+2				M	0	0	4, 1, 0	2	0	4
24	24	189/2	1.5	3/8	3/8	6/8	2	1	#v2		Db	I		#v2	#v		2					mm7	0	0	6, 8, 5, 9		8	6
25	25	96	6.0	0	0	6/8	2	1	I		Db	I		I	I							M	0	0	0, 4, 1		0	0
26	26	199/2	0.0	1/8	1/8	6/8	2	1	}		Db	I									}		0	0				
