mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	3/4	2	1	d.i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	3	3	3.0	0	0	3/4	2	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
3	3	6	6	2.0	0	0	3/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	8	8	1.0	1/2	1/2	3/4	2	1	iv7	d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
4	4	9	9	3.0	0	0	3/4	2	1	V/III	d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
5	5	12	12	3.0	0	0	3/4	2	1	I/III	d	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
6	6	15	15	2.0	0	0	3/4	2	1	V/III	d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
6	6	17	17	1.0	1/2	1/2	3/4	2	1	#viio7	d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
7	7	18	18	1.0	0	0	3/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
7	7	19	19	1.0	1/4	1/4	3/4	2	1	iv6(9)	d	i		iv6(9)	iv		6	9				m	1	1	-4, 0, -1	1	-1	-4
7	7	20	20	1.0	1/2	1/2	3/4	2	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	8	21	21	3.0	0	0	3/4	2	1	V|HC}	d	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
9	9	24	24	3.0	0	0	3/4	2	1	i{	d	i		i	i						{	m	1	1	0, -3, 1		0	0
10	10	27	27	3.0	0	0	3/4	2	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
11	11	30	30	2.0	0	0	3/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
11	11	32	32	1.0	1/2	1/2	3/4	2	1	iv7	d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
12	12	33	33	2.0	0	0	3/4	2	1	V/III	d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
12	12	35	35	1.0	1/2	1/2	3/4	2	1	V+/III	d	i		V+/III	V	+			III			+	1	1	-2, 2, 6		-2	-2
13	13	36	36	2.0	0	0	3/4	2	1	I/III	d	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
13	13	38	38	1.0	1/2	1/2	3/4	2	2	V43/III	d	i		V43/III	V		43		III			Mm7	1	1	-1, -4, -2, 2		-2	-1
14	14	39	39	1.0	0	0	3/4	2	2	I/III	d	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
14	14	40	40	1.0	1/4	1/4	3/4	2	1	#viio7	d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
14	14	41	41	1.0	1/2	1/2	3/4	2	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
15	15	42	42	1.0	0	0	3/4	2	2	ii65	d	i		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
15	15	43	43	1.0	1/4	1/4	3/4	2	2	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
15	15	44	44	1.0	1/2	1/2	3/4	2	2	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	45	45	1.0	0	0	3/4	2	2	i(4)	d	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
16	16	46	46	2.0	1/4	1/4	3/4	2	2	i|PAC}	d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
