mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	3.0	0	0	9/8	2	1	d.i{	d	i		i		i						{	m	1	1	0, -3, 1		0	0
1	1	3	1.5	3/4	3/4	9/8	2	1	iM7(^#4)	d	i		iM7(^#4)		i	M	7	^#4				mM7	1	1	0, -3, 6, 5		0	0
2	2	9/2	4.5	0	0	9/8	2	1	V	d	i		V		V							M	1	1	1, 5, 2		1	1
3	3	9	3.0	0	0	9/8	2	1	i	d	i		i		i							m	1	1	0, -3, 1		0	0
3	3	12	1.5	3/4	3/4	9/8	2	1	V6/V/III	d	i		V6/V/III		V		6		V/III			M	1	1	3, 0, -1		-1	3
4	4	27/2	1.5	0	0	9/8	2	1	V/III	d	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
4	4	15	1.5	3/8	3/8	9/8	2	1	V(b64)/III	d	i		V(b64)/III		V			b64	III			M	1	1	-2, -3, -6		-2	-2
4	4	33/2	1.5	3/4	3/4	9/8	2	1	V/III	d	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
5	5	18	3.0	0	0	9/8	2	1	III|PAC}{	d	i		III		III					PAC	}{	M	1	1	-3, 1, -2		-3	-3
5	5	21	1.5	3/4	3/4	9/8	2	1	V/II	d	i		V/II		V				II			M	1	1	3, 7, 4		3	3
6	6	45/2	1.5	0	0	9/8	2	1	II	d	i		II		II							M	1	1	2, 6, 3		2	2
6	6	24	1.5	3/8	3/8	9/8	2	1	ii	d	i		ii		ii							m	1	1	2, -1, 3		2	2
6	6	51/2	1.5	3/4	3/4	9/8	2	1	VI	d	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
7	7	27	3.0	0	0	9/8	2	1	i	d	i		i		i							m	1	1	0, -3, 1		0	0
7	7	30	1.5	3/4	3/4	9/8	2	1	bV	d	i		bV		bV							M	1	1	-6, -2, -5		-6	-6
8	8	63/2	4.5	0	0	9/8	2	1	V	d	i		V		V							M	1	1	1, 5, 2		1	1
9	9	36	3.0	0	0	9/8	2	1	i|PAC}{	d	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
9	9	39	1.5	3/4	3/4	9/8	2	1	iM7(^#4)	d	i		iM7(^#4)		i	M	7	^#4				mM7	1	1	0, -3, 6, 5		0	0
10	10	81/2	1.5	0	0	9/8	2	1	V	d	i		V		V							M	1	1	1, 5, 2		1	1
10	10	42	1.5	3/8	3/8	9/8	2	1	vi	d	i		vi		vi							m	1	1	-4, -7, -3		-4	-4
10	10	87/2	1.5	3/4	3/4	9/8	2	1	V	d	i		V		V							M	1	1	1, 5, 2		1	1
11	11	45	1.5	0	0	9/8	2	1	i	d	i		i		i							m	1	1	0, -3, 1		0	0
11	11	93/2	1.5	3/8	3/8	9/8	2	1	iii6	d	i		iii6		iii		6					m	1	1	-6, -2, -3		-3	-6
11	11	48	1.5	3/4	3/4	9/8	2	1	V6/V/III	d	i		V6/V/III		V		6		V/III			M	1	1	3, 0, -1		-1	3
12	12	99/2	1.5	0	0	9/8	2	1	V/III	d	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
12	12	51	1.5	3/8	3/8	9/8	2	1	bVI(^#2)/III	d	i		bVI(^#2)/III		bVI			^#2	III			M	1	1	-7, 9, -6		-7	-7
12	12	105/2	1.5	3/4	3/4	9/8	2	1	V/III	d	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
13	13	54	1.5	0	0	9/8	2	1	i6}{	d	i		i6		i		6				}{	m	1	1	-3, 1, 0		0	-3
13	13	111/2	1.5	3/8	3/8	9/8	2	1	#iv	d	i		#iv		#iv							m	1	1	6, 3, 7		6	6
13	13	57	1.5	3/4	3/4	9/8	2	1	VI	d	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
14	14	117/2	1.5	0	0	9/8	2	1	#vii	d	i		#vii		#vii							m	1	1	5, 2, 6		5	5
14	14	60	1.5	3/8	3/8	9/8	2	1	iii	d	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
14	14	123/2	1.5	3/4	3/4	9/8	2	1	bII6	d	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
15	15	63	0.75	0	0	9/8	2	1	#vi6	d	i		#vi6		#vi		6					m	1	1	0, 4, 3		3	0
15	15	255/4	0.75	3/16	3/16	9/8	2	1	IV64	d	i		IV64		IV		64					M	1	1	0, -1, 3		-1	0
15	15	129/2	0.75	3/8	3/8	9/8	2	1	IV7	d	i		IV7		IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
15	15	261/4	0.75	9/16	9/16	9/8	2	1	bii	d	i		bii		bii							m	1	1	-5, -8, -4		-5	-5
15	15	66	0.75	3/4	3/4	9/8	2	1	i6	d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
15	15	267/4	0.75	15/16	15/16	9/8	2	1	V43/V	d	i		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
16	16	135/2	1.0	0	0	6/8	2	1	VI	d	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
16	16	137/2	1.0	1/4	1/4	6/8	2	1	iv	d	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
16	16	139/2	5.5	1/2	1/2	6/8	2	1	V/VI	d	i		V/VI		V				VI			M	1	1	-3, 1, -2		-3	-3
18	18	75	4.5	0	0	9/8	2	1	V7(+#4)/VI	d	i		V7(+#4)/VI		V		7	+#4	VI			Mm7	1	1	-3, 1, -2, -5	3	-3	-3
19	19	159/2	4.5	0	0	9/8	2	1	IIIM7	d	i		IIIM7		III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
20	20	84	4.5	0	0	9/8	2	1	VI(4^#2)	d	i		VI(4^#2)		VI			4^#2				M	1	1	-4, 5, 2, -3		-4	-4
21	21	177/2	0.75	0	0	9/8	2	1	i}{	d	i		i		i						}{	m	1	1	0, -3, 1		0	0
21	21	357/4	0.75	3/16	3/16	9/8	2	1	#vii	d	i		#vii		#vii							m	1	1	5, 2, 6		5	5
21	21	90	0.75	3/8	3/8	9/8	2	1	i	d	i		i		i							m	1	1	0, -3, 1		0	0
21	21	363/4	0.75	9/16	9/16	9/8	2	1	#vii64	d	i		#vii64		#vii		64					m	1	1	6, 5, 2		5	6
21	21	183/2	0.75	3/4	3/4	9/8	2	1	i64	d	i		i64		i		64					m	1	1	1, 0, -3		0	1
21	21	369/4	0.75	15/16	15/16	9/8	2	1	iii	d	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
22	22	93	0.75	0	0	9/8	2	1	i	d	i		i		i							m	1	1	0, -3, 1		0	0
22	22	375/4	0.75	3/16	3/16	9/8	2	1	vi	d	i		vi		vi							m	1	1	-4, -7, -3		-4	-4
22	22	189/2	0.75	3/8	3/8	9/8	2	1	VII	d	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
22	22	381/4	0.75	9/16	9/16	9/8	2	1	bv	d	i		bv		bv							m	1	1	-6, -9, -5		-6	-6
22	22	96	0.75	3/4	3/4	9/8	2	1	VI	d	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
