mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	2	1	1/8	1/8	1		2	38		4
1	1	0	0	3/4	2	1	1/8	1/8	1		2	50		4
1	1	0	0	3/4	1	1	1/8	1/8	1		-1	53		0
1	1	0	0	3/4	1	1	1/8	1/8	1		3	57		0
1	1	0	0	3/4	1	1	1/8	1/8	1		2	62		0
1	1	1/8	1/8	3/4	2	1	1/8	1/8	1		-3	27		5
1	1	1/8	1/8	3/4	2	1	1/8	1/8	1		-3	39		5
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		1	55		1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		-2	58		1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		2	62		1
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1		-3	63		2
1	1	1/4	1/4	3/4	2	1	3/8	1/4	3/2		3	33		6
1	1	1/4	1/4	3/4	2	1	3/8	1/4	3/2		3	45		6
1	1	1/4	1/4	3/4	1	1	3/8	1/4	3/2		4	52		3
1	1	1/4	1/4	3/4	1	1	3/8	1/4	3/2		3	57		3
1	1	1/4	1/4	3/4	1	1	3/8	1/4	3/2		7	61		3
1	1	5/8	5/8	3/4	2	1	1/16	1/16	1		8	68		7
1	1	11/16	11/16	3/4	2	1	1/16	1/16	1		-2	70		8
2	2	0	0	3/4	2	1	3/4	1/2	3/2		3	69		12
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1		0	60		9
2	2	1/8	1/8	3/4	2	2	1/8	1/8	1		4	64		13
2	2	1/8	1/8	3/4	2	2	1/8	1/8	1		8	68		13
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		2	62		10
2	2	1/4	1/4	3/4	1	1	1/4	1/4	1		7	61		11
2	2	1/4	1/4	3/4	2	2	1/8	1/8	1		-3	63		14
2	2	1/4	1/4	3/4	2	2	1/8	1/8	1		1	67		14
3	3	0	0	3/4	2	1	1/8	1/8	1		2	38		21
3	3	0	0	3/4	2	1	1/8	1/8	1		2	50		21
3	3	0	0	3/4	1	1	1/8	1/8	1		-1	53		15
3	3	0	0	3/4	1	1	1/8	1/8	1		3	57		15
3	3	0	0	3/4	1	1	1/8	1/8	1		2	62		15
3	3	1/8	1/8	3/4	2	1	1/8	1/8	1		1	31		22
3	3	1/8	1/8	3/4	2	1	1/8	1/8	1		1	43		22
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		4	52		16
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		-2	58		16
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		2	62		16
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		4	64		17
3	3	1/4	1/4	3/4	2	1	1/8	1/8	1		3	33		23
3	3	1/4	1/4	3/4	2	1	1/8	1/8	1		3	45		23
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	53		18
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		3	57		18
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		2	62		18
3	3	3/8	3/8	3/4	2	1	1/8	1/8	1		0	36		24
3	3	3/8	3/8	3/4	2	1	1/8	1/8	1		0	48		24
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	53		19
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		3	57		19
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		0	60		19
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		1	31		25
3	3	1/2	1/2	3/4	2	1	1/4	1/4	1		1	43		25
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	53		20
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		5	59		20
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62		20
4	4	0	0	3/4	2	2	1/4	1/4	1		0	36		35
4	4	0	0	3/4	2	2	1/4	1/4	1		1	43		35
4	4	0	0	3/4	1	1	1/4	1/4	1		4	52		26
4	4	0	0	3/4	1	1	1/4	1/4	1		0	60		26
