mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/4	1	1	1/4	1/4	1		2	62	D4	4	0
1	1	1/4	1/4	0.75	1/16	1/16	3/4	2	2	3/16	1/8	3/2		2	38	D2	2	13
1	1	1/4	1/4	0.25	1/16	1/16	3/4	2	1	1/16	1/16	1		-1	53	F3	3	3
1	1	1/2	1/2	0.25	1/8	1/8	3/4	2	1	1/16	1/16	1		3	57	A3	3	4
1	1	3/4	3/4	0.25	3/16	3/16	3/4	2	1	1/16	1/16	1		-1	53	F3	3	5
1	1	1	1	1.5	1/4	1/4	3/4	1	1	3/8	1/4	3/2		2	62	D4	4	1
1	1	5/4	5/4	0.75	5/16	5/16	3/4	2	2	3/16	1/8	3/2		-1	41	F2	2	14
1	1	5/4	5/4	0.25	5/16	5/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	6
1	1	3/2	3/2	0.25	3/8	3/8	3/4	2	1	1/16	1/16	1		-1	65	F4	4	7
1	1	7/4	7/4	0.25	7/16	7/16	3/4	2	1	1/16	1/16	1		3	57	A3	3	8
1	1	2	2	0.25	1/2	1/2	3/4	2	1	1/16	1/16	1		-2	58	Bb3	3	9
1	1	9/4	9/4	0.75	9/16	9/16	3/4	2	2	3/16	1/8	3/2		1	43	G2	2	15
1	1	9/4	9/4	0.25	9/16	9/16	3/4	2	1	1/16	1/16	1		4	52	E3	3	10
1	1	5/2	5/2	0.25	5/8	5/8	3/4	2	1	1/16	1/16	1		4	64	E4	4	11
1	1	5/2	5/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		4	64	E4	4	2
1	1	11/4	11/4	0.25	11/16	11/16	3/4	2	1	1/16	1/16	1		-2	58	Bb3	3	12
2	2	3	3	3.0	0	0	3/4	1	1	3/4	1/2	3/2		7	61	C#4	4	16
2	2	13/4	13/4	0.75	1/16	1/16	3/4	2	2	3/16	1/8	3/2		3	45	A2	2	27
2	2	13/4	13/4	0.25	1/16	1/16	3/4	2	1	1/16	1/16	1		4	52	E3	3	18
2	2	7/2	7/2	0.25	1/8	1/8	3/4	2	1	1/16	1/16	1		3	57	A3	3	19
2	2	15/4	15/4	0.25	3/16	3/16	3/4	2	1	1/16	1/16	1		4	64	E4	4	20
2	2	4	4	0.5	1/4	1/4	3/4	1	3	1/8	1/8	1		3	69	A4	4	17
